name	logFC	P.Value	t
ERGIC3	-0.011	1	-0.0760964
NAMPT	-0.011	1	-0.0760964
PDLIM5	-0.012	1	-0.0830142
PSMF1	-0.012	1	-0.0830142
RARS2	-0.012	1	-0.0830142
MRPL33	-0.012	1	-0.0830142
IGF2BP3	-0.012	1	-0.0830142
DDX24	-0.012	1	-0.0830142
CTNNBL1	-0.012	1	-0.0830142
SNRPC	-0.012	1	-0.0830142
RPS7	-0.012	1	-0.0830142
GALK1	-0.012	1	-0.0830142
MTX1	-0.012	1	-0.0830142
ATP6V1H	-0.013	1	-0.0899321
POLRMT	-0.013	1	-0.0899321
RBM26	-0.013	1	-0.0899321
PSMD12	-0.013	1	-0.0899321
RAF1	-0.013	1	-0.0899321
FKBP5	-0.013	1	-0.0899321
CHERP	-0.013	1	-0.0899321
IGF2BP1	-0.014	1	-0.09685
TBRG4	-0.014	1	-0.09685
EIF2AK2	-0.014	1	-0.09685
RAB5A	-0.014	1	-0.09685
AP3S1	-0.014	1	-0.09685
SNX3	-0.014	1	-0.09685
ACACA	-0.014	1	-0.09685
UBE4B	-0.014	1	-0.09685
PNPLA6	-0.014	1	-0.09685
TOP3B	-0.014	1	-0.09685
ZBTB33	-0.014	1	-0.09685
TNRC6A	-0.014	1	-0.09685
PSMA5	-0.014	1	-0.09685
EPT1	-0.014	1	-0.09685
EIF3I	-0.015	1	-0.103768
RPS3A	-0.015	1	-0.103768
ATP5O	-0.015	1	-0.103768
EFR3A	-0.015	1	-0.103768
CLPX	-0.015	1	-0.103768
CEBPZ	-0.015	1	-0.103768
STOML1	-0.015	1	-0.103768
RAD51	-0.015	1	-0.103768
PPFIA1	-0.016	1	-0.110686
SESN2	-0.016	1	-0.110686
SCFD1	-0.016	1	-0.110686
MARS	-0.016	1	-0.110686
SAMHD1	-0.016	1	-0.110686
PSAT1	-0.016	1	-0.110686
ZNF512	-0.017	1	-0.117604
TTC5	-0.017	1	-0.117604
CACYBP	-0.017	1	-0.117604
C19ORF68	-0.017	1	-0.117604
PDPR	-0.018	1	-0.124521
UCHL5	-0.018	1	-0.124521
KIAA0664	-0.018	1	-0.124521
RIF1	-0.018	1	-0.124521
FANCD2	-0.018	1	-0.124521
RAN	-0.018	1	-0.124521
SC5DL	-0.018	1	-0.124521
RDH11	-0.019	1	-0.131439
TAF4	-0.019	1	-0.131439
DTYMK	-0.019	1	-0.131439
NOP58	-0.019	1	-0.131439
ACAA2	-0.019	1	-0.131439
PATL1	-0.019	1	-0.131439
NUP88	-0.019	1	-0.131439
VAMP7	-0.019	1	-0.131439
UBE2M	-0.02	1	-0.138357
ZNF620	-0.02	1	-0.138357
NAA50	-0.02	1	-0.138357
SNRNP200	-0.02	1	-0.138357
DDX52	-0.02	1	-0.138357
SEC63	-0.02	1	-0.138357
GFM1	-0.02	1	-0.138357
COPG2	-0.02	1	-0.138357
STEAP3	-0.02	1	-0.138357
QRSL1	-0.02	1	-0.138357
SYNE2	-0.021	1	-0.145275
RPS21	-0.021	1	-0.145275
RPL21	-0.021	1	-0.145275
TMEM177	-0.021	1	-0.145275
DIAPH1	-0.021	1	-0.145275
USP38	-0.021	1	-0.145275
DIRAS1	-0.022	1	-0.152193
ZC3HC1	-0.022	1	-0.152193
FYN	-0.022	1	-0.152193
SFRS6	-0.022	1	-0.152193
POLDIP3	-0.022	1	-0.152193
MRPL22	-0.022	1	-0.152193
SACM1L	-0.022	1	-0.152193
RAB2B	-0.022	1	-0.152193
NUP214	-0.022	1	-0.152193
SLC33A1	-0.022	1	-0.152193
CDK4	-0.022	1	-0.152193
SLC25A19	-0.022	1	-0.152193
CDK13	-0.022	1	-0.152193
DYNC2LI1	-0.022	1	-0.152193
RPS3	-0.022	1	-0.152193
MGST3	-0.022	1	-0.152193
ZNF92	-0.023	1	-0.159111
RPL23A	-0.023	1	-0.159111
HUWE1	-0.023	1	-0.159111
RRAGA	-0.023	1	-0.159111
CKAP5	-0.023	1	-0.159111
SAPS3	-0.023	1	-0.159111
PET112L	-0.023	1	-0.159111
SLC25A40	-0.024	1	-0.166028
RPS14	-0.024	1	-0.166028
IQCB1	-0.024	1	-0.166028
ADAR	-0.024	1	-0.166028
C1ORF103	-0.024	1	-0.166028
KIAA1279	-0.024	1	-0.166028
KNTC1	-0.024	1	-0.166028
PRMT3	-0.024	1	-0.166028
RPS6KA5	-0.024	1	-0.166028
TXNDC9	-0.025	1	-0.172946
FARP2	-0.025	1	-0.172946
FLOT1	-0.025	1	-0.172946
CTPS2	-0.025	1	-0.172946
HIP1R	-0.025	1	-0.172946
CPSF1	-0.025	1	-0.172946
TFB2M	-0.025	1	-0.172946
PXN	-0.025	1	-0.172946
INPP5K	-0.026	1	-0.179864
RBM7	-0.026	1	-0.179864
ZNF8	-0.026	1	-0.179864
ARAF	-0.026	1	-0.179864
RPS8	-0.026	1	-0.179864
TMED10	-0.026	1	-0.179864
PPP2R5D	-0.026	1	-0.179864
NAT14	-0.026	1	-0.179864
LUZP1	-0.027	1	-0.186782
PSME4	-0.027	1	-0.186782
DDX27	-0.027	1	-0.186782
HSPB1	-0.027	1	-0.186782
STT3B	-0.027	1	-0.186782
CLASP1	-0.028	1	-0.1937
DNM3	-0.028	1	-0.1937
MOCS3	-0.028	1	-0.1937
RCC1	-0.028	1	-0.1937
YEATS2	-0.028	1	-0.1937
ABCF2	-0.028	1	-0.1937
C6ORF211	-0.028	1	-0.1937
RAD21	-0.029	1	-0.200618
PKP4	-0.029	1	-0.200618
EIF2B5	-0.029	1	-0.200618
PSMC5	-0.029	1	-0.200618
RAB2A	-0.029	1	-0.200618
EIF2B1	-0.029	1	-0.200618
CBARA1	-0.029	1	-0.200618
GLA	-0.029	1	-0.200618
MAPRE1	-0.029	1	-0.200618
LARP4B	-0.029	1	-0.200618
ACADSB	-0.029	1	-0.200618
SKP2	-0.029	1	-0.200618
PAK4	-0.03	1	-0.207536
DNAJC7	-0.03	1	-0.207536
FOXK2	-0.03	1	-0.207536
RNF2	-0.03	1	-0.207536
ABCE1	-0.03	1	-0.207536
DDX47	-0.03	1	-0.207536
DDX1	-0.03	1	-0.207536
MTHFD2	-0.03	1	-0.207536
XPNPEP1	-0.03	1	-0.207536
DHX33	-0.031	1	-0.214453
RFX1	-0.031	1	-0.214453
SLC25A35	-0.031	1	-0.214453
MRI1	-0.031	1	-0.214453
C12ORF10	-0.031	1	-0.214453
AAMP	-0.031	1	-0.214453
GLIPR2	-0.031	1	-0.214453
COPZ1	-0.031	1	-0.214453
NUP107	-0.031	1	-0.214453
INPP1	-0.031	1	-0.214453
ERGIC1	-0.031	1	-0.214453
RTN4	-0.032	1	-0.221371
CNP	-0.032	1	-0.221371
RUVBL1	-0.032	1	-0.221371
XPNPEP3	-0.032	1	-0.221371
CPT1A	-0.032	1	-0.221371
MASTL	-0.032	1	-0.221371
ARHGEF2	-0.032	1	-0.221371
ZNF638	-0.032	1	-0.221371
PLAA	-0.032	1	-0.221371
INTS7	-0.032	1	-0.221371
TSFM	-0.032	1	-0.221371
KIF22	-0.032	1	-0.221371
PRKACB	-0.032	1	-0.221371
NDUFA12	-0.032	1	-0.221371
PRPF8	-0.032	1	-0.221371
RBM5	-0.032	1	-0.221371
EIF4E	-0.033	1	-0.228289
CLCN3	-0.033	1	-0.228289
FITM2	-0.033	1	-0.228289
ATXN10	-0.033	1	-0.228289
CCT5	-0.034	1	-0.235207
OPA1	-0.034	1	-0.235207
MARS2	-0.034	1	-0.235207
CSDE1	-0.034	1	-0.235207
SLC25A12	-0.034	1	-0.235207
METTL8	-0.034	1	-0.235207
UGDH	-0.034	1	-0.235207
PLEC1	-0.035	1	-0.242125
GRB2	-0.035	1	-0.242125
HTT	-0.035	1	-0.242125
DIAPH3	-0.035	1	-0.242125
HNRNPA0	-0.035	1	-0.242125
IQGAP3	-0.035	1	-0.242125
UBLCP1	-0.035	1	-0.242125
FXR2	-0.035	1	-0.242125
RHOT1	-0.035	1	-0.242125
MAGED1	-0.035	1	-0.242125
CNDP2	-0.035	1	-0.242125
UBE3C	-0.035	1	-0.242125
GBF1	-0.035	1	-0.242125
PES1	-0.036	1	-0.249043
HSPA2	-0.036	1	-0.249043
DARS	-0.036	1	-0.249043
PMVK	-0.036	1	-0.249043
HYOU1	-0.036	1	-0.249043
SNRPD1	-0.036	1	-0.249043
OXCT1	-0.036	1	-0.249043
PARVA	-0.036	1	-0.249043
HERC5	-0.037	1	-0.255961
SRP68	-0.037	1	-0.255961
LIMK2	-0.037	1	-0.255961
HSP90AA1	-0.037	1	-0.255961
FIG4	-0.037	1	-0.255961
CCNB1	-0.037	1	-0.255961
FAM48A	-0.037	1	-0.255961
ATP6V1C1	-0.038	1	-0.262878
TK1	-0.038	1	-0.262878
CAND2	-0.038	1	-0.262878
PTDSS2	-0.039	1	-0.269796
NAP1L1	-0.039	1	-0.269796
LIG3	-0.039	1	-0.269796
ARL8A	-0.039	1	-0.269796
CCT3	-0.039	1	-0.269796
MRPS34	-0.039	1	-0.269796
SMARCD2	-0.039	1	-0.269796
PLOD2	-0.039	1	-0.269796
USP10	-0.039	1	-0.269796
GPAA1	-0.039	1	-0.269796
PRDX1	-0.04	1	-0.276714
PHC2	-0.04	1	-0.276714
RPS16	-0.04	1	-0.276714
PRDX5	-0.04	1	-0.276714
LPCAT3	-0.04	1	-0.276714
CAD	-0.04	1	-0.276714
TEX10	-0.04	1	-0.276714
COPB1	-0.04	1	-0.276714
HSPA5	-0.04	1	-0.276714
EIF3M	-0.04	1	-0.276714
AARS	-0.04	1	-0.276714
EIF4A1	-0.04	1	-0.276714
PRAF2	-0.04	1	-0.276714
MRPL21	-0.04	1	-0.276714
PMPCB	-0.041	1	-0.283632
RAB3GAP2	-0.041	1	-0.283632
HADHA	-0.041	1	-0.283632
ELP3	-0.041	1	-0.283632
GPKOW	-0.041	1	-0.283632
AKAP1	-0.041	1	-0.283632
AGK	-0.041	1	-0.283632
TUBA1B	-0.041	1	-0.283632
ATL1	-0.041	1	-0.283632
SLC35F2	-0.042	1	-0.29055
DOCK6	-0.042	1	-0.29055
DHX40	-0.042	1	-0.29055
IQGAP2	-0.042	1	-0.29055
HSP90AB1	-0.042	1	-0.29055
TUBG1	-0.042	1	-0.29055
KIAA0776	-0.042	1	-0.29055
DYNC2H1	-0.042	1	-0.29055
CDK17	-0.042	1	-0.29055
AP1B1	-0.042	1	-0.29055
DICER1	-0.042	1	-0.29055
TTLL12	-0.042	1	-0.29055
USP16	-0.042	1	-0.29055
NOC4L	-0.042	1	-0.29055
RPL13A	-0.043	1	-0.297468
CSNK1G2	-0.043	1	-0.297468
ATP6V0A1	-0.043	1	-0.297468
FADS2	-0.043	1	-0.297468
MAPRE2	-0.043	1	-0.297468
UQCRC1	-0.043	1	-0.297468
PPA2	-0.043	1	-0.297468
ACAD10	-0.043	1	-0.297468
PCGF5	-0.043	1	-0.297468
SAAL1	-0.043	1	-0.297468
EIF3C	-0.044	1	-0.304386
CHD2	-0.044	1	-0.304386
RRAGC	-0.044	1	-0.304386
SMARCA5	-0.044	1	-0.304386
CSNK2A2	-0.044	1	-0.304386
ADPRHL2	-0.044	1	-0.304386
SMC2	-0.044	1	-0.304386
COG3	-0.044	1	-0.304386
ATP6AP1	-0.044	1	-0.304386
TUBA4A	-0.044	1	-0.304386
GPSM1	-0.044	1	-0.304386
GPX8	-0.045	1	-0.311303
TOMM22	-0.045	1	-0.311303
XRN2	-0.045	1	-0.311303
FAHD2A	-0.045	1	-0.311303
TRAPPC4	-0.045	1	-0.311303
STXBP1	-0.046	1	-0.318221
EIF3D	-0.046	1	-0.318221
DCLRE1A	-0.046	1	-0.318221
DDX55	-0.046	1	-0.318221
ASCC1	-0.046	1	-0.318221
BAAT1	-0.046	1	-0.318221
GNA12	-0.047	1	-0.325139
GLUD1	-0.047	1	-0.325139
BMS1	-0.047	1	-0.325139
SRPR	-0.047	1	-0.325139
DNAJC10	-0.047	1	-0.325139
PM20D2	-0.047	1	-0.325139
PATZ1	-0.047	1	-0.325139
RBM9	-0.047	1	-0.325139
RBBP4	-0.047	1	-0.325139
ZNHIT6	-0.047	1	-0.325139
ZFHX4	-0.047	1	-0.325139
IFRD1	-0.048	1	-0.332057
RUSC1	-0.048	1	-0.332057
ACTR1A	-0.048	1	-0.332057
RPS15	-0.048	1	-0.332057
HNRNPR	-0.048	1	-0.332057
ESPL1	-0.048	1	-0.332057
TAGLN2	-0.048	1	-0.332057
DHX57	-0.048	1	-0.332057
COG5	-0.048	1	-0.332057
ATP6V0A2	-0.049	1	-0.338975
DHX37	-0.049	1	-0.338975
ACOT8	-0.049	1	-0.338975
PARN	-0.049	1	-0.338975
LAP3	-0.049	1	-0.338975
NET1	-0.049	1	-0.338975
ARVCF	-0.049	1	-0.338975
BAZ1A	-0.05	1	-0.345893
MID1	-0.05	1	-0.345893
CDC5L	-0.05	1	-0.345893
SMPD4	-0.05	1	-0.345893
MRPL10	-0.05	1	-0.345893
HSPA8	-0.05	1	-0.345893
PKN3	-0.05	1	-0.345893
UBE3A	-0.05	1	-0.345893
HDLBP	-0.05	1	-0.345893
SLC27A4	-0.05	1	-0.345893
SARM1	-0.05	1	-0.345893
ATR	-0.051	1	-0.352811
EYA3	-0.051	1	-0.352811
LONP1	-0.051	1	-0.352811
RFC5	-0.051	1	-0.352811
ORC3L	-0.051	1	-0.352811
WDR34	-0.051	1	-0.352811
PAXIP1	-0.052	1	-0.359728
MAN1B1	-0.052	1	-0.359728
PSMD3	-0.052	1	-0.359728
PPP2R5C	-0.052	1	-0.359728
RPTOR	-0.052	1	-0.359728
POLD1	-0.052	1	-0.359728
MTX2	-0.052	1	-0.359728
CCT4	-0.052	1	-0.359728
ACACB	-0.052	1	-0.359728
HSPA14	-0.052	1	-0.359728
CDC45	-0.052	1	-0.359728
LARP4	-0.052	1	-0.359728
AMOT	-0.053	1	-0.366646
FLII	-0.053	1	-0.366646
RBM15B	-0.053	1	-0.366646
IFT80	-0.053	1	-0.366646
DIMT1L	-0.053	1	-0.366646
API5	-0.053	1	-0.366646
GTF2I	-0.053	1	-0.366646
FARSA	-0.053	1	-0.366646
CCT6A	-0.053	1	-0.366646
CDK5	-0.053	1	-0.366646
MYO1E	-0.053	1	-0.366646
CDK1	-0.053	1	-0.366646
QRICH1	-0.053	1	-0.366646
ASMTL	-0.054	1	-0.373564
RPLP0	-0.054	1	-0.373564
HAGH	-0.054	1	-0.373564
FASN	-0.054	1	-0.373564
ADSL	-0.054	1	-0.373564
ACO2	-0.054	1	-0.373564
C10ORF58	-0.054	1	-0.373564
CLK3	-0.054	1	-0.373564
NDUFV1	-0.054	1	-0.373564
STAT5B	-0.054	1	-0.373564
SLIRP	-0.054	1	-0.373564
RAP2A	-0.055	1	-0.380482
POLE	-0.055	1	-0.380482
KDM4A	-0.055	1	-0.380482
SNTB1	-0.055	1	-0.380482
BPNT1	-0.055	1	-0.380482
KPNA2	-0.055	1	-0.380482
ALDH16A1	-0.055	1	-0.380482
CORO7	-0.056	1	-0.3874
ANXA6	-0.056	1	-0.3874
RPL35	-0.056	1	-0.3874
DUSP12	-0.056	1	-0.3874
RPS6KA3	-0.056	1	-0.3874
NMD3	-0.056	1	-0.3874
GPR89A	-0.056	1	-0.3874
XRN1	-0.056	1	-0.3874
PTP4A1	-0.056	1	-0.3874
C14ORF21	-0.056	1	-0.3874
LDHA	-0.056	1	-0.3874
TBP	-0.056	1	-0.3874
ORC5L	-0.056	1	-0.3874
MRPL38	-0.056	1	-0.3874
RNF25	-0.056	1	-0.3874
PDIA3	-0.056	1	-0.3874
SRPRB	-0.057	1	-0.394318
DDX46	-0.057	1	-0.394318
RBM16	-0.057	1	-0.394318
MORC3	-0.057	1	-0.394318
TNRC6B	-0.057	1	-0.394318
MPST	-0.057	1	-0.394318
PSMD11	-0.057	1	-0.394318
QTRTD1	-0.057	1	-0.394318
LRRC47	-0.058	1	-0.401236
SBF1	-0.058	1	-0.401236
ACSL3	-0.058	1	-0.401236
NEDD4	-0.058	1	-0.401236
FAF2	-0.058	1	-0.401236
SEC24B	-0.058	1	-0.401236
EHD4	-0.058	1	-0.401236
DNAJC11	-0.058	1	-0.401236
RNGTT	-0.058	1	-0.401236
NCAPD3	-0.059	1	-0.408153
SERAC1	-0.059	1	-0.408153
CDC42BPB	-0.059	1	-0.408153
FLNA	-0.059	1	-0.408153
ANKRD27	-0.059	1	-0.408153
GYG1	-0.059	1	-0.408153
PAFAH1B2	-0.059	1	-0.408153
PTBP1	-0.06	1	-0.415071
OCRL	-0.06	1	-0.415071
TRPC4AP	-0.06	1	-0.415071
KIF13B	-0.061	1	-0.421989
SFXN2	-0.061	1	-0.421989
PRPF3	-0.061	1	-0.421989
MAP2K4	-0.061	1	-0.421989
UTP14A	-0.061	1	-0.421989
UMPS	-0.061	1	-0.421989
MRPL14	-0.061	1	-0.421989
ANXA2	-0.061	1	-0.421989
EIF4G2	-0.062	1	-0.428907
ERLIN1	-0.062	1	-0.428907
NUP62	-0.062	1	-0.428907
NUP153	-0.062	1	-0.428907
PIGN	-0.062	1	-0.428907
AHR	-0.062	1	-0.428907
FN1	-0.062	1	-0.428907
SNX8	-0.062	1	-0.428907
KRR1	-0.062	1	-0.428907
WDR7	-0.063	1	-0.435825
CTU1	-0.063	1	-0.435825
ALG12	-0.063	1	-0.435825
SMC4	-0.063	1	-0.435825
EFHD2	-0.063	1	-0.435825
RIPK1	-0.063	1	-0.435825
RPL8	-0.064	1	-0.442743
ACTR5	-0.064	1	-0.442743
LYPLAL1	-0.064	1	-0.442743
HSD17B4	-0.064	1	-0.442743
LKAP	-0.064	1	-0.442743
SNRPA1	-0.064	1	-0.442743
GART	-0.064	1	-0.442743
GUF1	-0.064	1	-0.442743
SNX6	-0.064	1	-0.442743
IRAK1	-0.064	1	-0.442743
FEN1	-0.064	1	-0.442743
NDUFS2	-0.064	1	-0.442743
ZNF773	-0.064	1	-0.442743
C11ORF59	-0.064	1	-0.442743
GNB1L	-0.065	1	-0.449661
RAD50	-0.065	1	-0.449661
DYNC1H1	-0.066	1	-0.456578
CLINT1	-0.066	1	-0.456578
SKIV2L	-0.066	1	-0.456578
GSTP1	-0.066	1	-0.456578
CDK2	-0.066	1	-0.456578
GSK3A	-0.067	1	-0.463496
ERAL1	-0.067	1	-0.463496
HSPA4	-0.067	1	-0.463496
EPRS	-0.067	1	-0.463496
FIP1L1	-0.067	1	-0.463496
AHSA1	-0.067	1	-0.463496
CIRH1A	-0.067	1	-0.463496
STK38L	-0.067	1	-0.463496
LCMT2	-0.067	1	-0.463496
RAE1	-0.068	1	-0.470414
SFXN4	-0.068	1	-0.470414
CDC16	-0.068	1	-0.470414
GTF3C5	-0.068	1	-0.470414
MAPK14	-0.068	1	-0.470414
PECI	-0.068	1	-0.470414
PCGF1	-0.068	1	-0.470414
ARHGDIA	-0.068	1	-0.470414
AGPAT6	-0.068	1	-0.470414
UNC45A	-0.069	1	-0.477332
DDX28	-0.069	1	-0.477332
DLD	-0.069	1	-0.477332
ATG4B	-0.069	1	-0.477332
ZADH2	-0.069	1	-0.477332
UCK2	-0.069	1	-0.477332
PSMA2	-0.069	1	-0.477332
COMTD1	-0.069	1	-0.477332
MOSC2	-0.069	1	-0.477332
NEK6	-0.07	1	-0.48425
SYNCRIP	-0.07	1	-0.48425
THNSL1	-0.07	1	-0.48425
TPT1	-0.071	1	-0.491168
FARSB	-0.071	1	-0.491168
INTS4	-0.071	1	-0.491168
WARS	-0.071	1	-0.491168
POLD3	-0.071	1	-0.491168
UTP20	-0.071	1	-0.491168
ABCA3	-0.071	1	-0.491168
P4HA1	-0.071	1	-0.491168
WDR11	-0.071	1	-0.491168
TRNT1	-0.071	1	-0.491168
MAP2K2	-0.072	1	-0.498085
DKC1	-0.072	1	-0.498085
PYGL	-0.072	1	-0.498085
VPS53	-0.072	1	-0.498085
DNM2	-0.072	1	-0.498085
TOMM70A	-0.072	1	-0.498085
PSMD10	-0.072	1	-0.498085
CPS1	-0.072	1	-0.498085
DAGLB	-0.072	1	-0.498085
RPL38	-0.072	1	-0.498085
RSL1D1	-0.072	1	-0.498085
ANXA11	-0.072	1	-0.498085
KIF21B	-0.073	1	-0.505003
UPF1	-0.073	1	-0.505003
PPM1F	-0.073	1	-0.505003
NUP50	-0.073	1	-0.505003
KIAA1797	-0.073	1	-0.505003
GMPPA	-0.073	1	-0.505003
G6PD	-0.073	1	-0.505003
RPL12	-0.073	1	-0.505003
RPL22	-0.074	1	-0.511921
NCKAP1	-0.074	1	-0.511921
KIF14	-0.074	1	-0.511921
MRPL37	-0.074	1	-0.511921
XPO7	-0.074	1	-0.511921
SDR39U1	-0.074	1	-0.511921
XPO1	-0.074	1	-0.511921
FAM125A	-0.074	1	-0.511921
SMARCD1	-0.074	1	-0.511921
MTG1	-0.074	1	-0.511921
GTF2H1	-0.074	1	-0.511921
RPL3	-0.075	1	-0.518839
EEFSEC	-0.075	1	-0.518839
HDAC1	-0.075	1	-0.518839
NAA40	-0.075	1	-0.518839
GTF3C4	-0.075	1	-0.518839
RPS11	-0.076	1	-0.525757
YWHAH	-0.076	1	-0.525757
DDX10	-0.076	1	-0.525757
UQCC	-0.076	1	-0.525757
UBA6	-0.076	1	-0.525757
FKBP4	-0.076	1	-0.525757
ALG13	-0.076	1	-0.525757
UBXN7	-0.076	1	-0.525757
HOXA10	-0.076	1	-0.525757
C7ORF10	-0.076	1	-0.525757
RPL7	-0.077	1	-0.532675
SUGT1	-0.077	1	-0.532675
RBM27	-0.077	1	-0.532675
MAP2K3	-0.077	1	-0.532675
DCAF7	-0.077	1	-0.532675
SEH1L	-0.077	1	-0.532675
XRCC3	-0.078	1	-0.539593
HDAC2	-0.078	1	-0.539593
TBK1	-0.079	1	-0.54651
PRKAA2	-0.079	1	-0.54651
MBD3	-0.08	1	-0.553428
GLUD2	-0.08	1	-0.553428
DYNLT1	-0.08	1	-0.553428
OXNAD1	-0.08	1	-0.553428
PRKACA	-0.08	1	-0.553428
BCL2L13	-0.08	1	-0.553428
MTOR	-0.08	1	-0.553428
RPL30	-0.081	1	-0.560346
CPNE1	-0.081	1	-0.560346
CARM1	-0.081	1	-0.560346
GNB2L1	-0.081	1	-0.560346
CDC23	-0.081	1	-0.560346
CFL2	-0.081	1	-0.560346
EYA1	-0.082	1	-0.567264
PPP3CA	-0.082	1	-0.567264
TMEM56	-0.082	1	-0.567264
LASS2	-0.082	1	-0.567264
TMED9	-0.082	1	-0.567264
POLR3C	-0.082	1	-0.567264
METTL11A	-0.082	1	-0.567264
RPP30	-0.082	1	-0.567264
UBE2L3	-0.082	1	-0.567264
GNAI2	-0.083	1	-0.574182
AKAP8L	-0.083	1	-0.574182
GNAI3	-0.083	1	-0.574182
DECR1	-0.083	1	-0.574182
TARS	-0.083	1	-0.574182
KIF2C	-0.083	1	-0.574182
FDPS	-0.083	1	-0.574182
MYL6	-0.083	1	-0.574182
ANXA7	-0.083	1	-0.574182
C4ORF27	-0.083	1	-0.574182
GMPS	-0.083	1	-0.574182
PRKAB1	-0.083	1	-0.574182
KIAA1967	-0.083	1	-0.574182
AK2	-0.083	1	-0.574182
PCNP	-0.084	1	-0.5811
ILKAP	-0.084	1	-0.5811
MYCBP2	-0.084	1	-0.5811
CAND1	-0.084	1	-0.5811
SR140	-0.084	1	-0.5811
DCP1A	-0.084	1	-0.5811
PRPSAP1	-0.084	1	-0.5811
ZNF281	-0.084	1	-0.5811
DCP2	-0.084	1	-0.5811
ERCC3	-0.085	1	-0.588018
RPA2	-0.085	1	-0.588018
DGKE	-0.085	1	-0.588018
NPEPPS	-0.085	1	-0.588018
NUB1	-0.085	1	-0.588018
C11ORF73	-0.085	1	-0.588018
MRPS11	-0.085	1	-0.588018
RNASEH2C	-0.085	1	-0.588018
EEF2	-0.086	1	-0.594935
CLTC	-0.086	1	-0.594935
HSPA9	-0.086	1	-0.594935
C14ORF166	-0.086	1	-0.594935
CUL4A	-0.086	1	-0.594935
RANBP6	-0.086	1	-0.594935
SRP14	-0.087	1	-0.601853
KIF1A	-0.087	1	-0.601853
BAT5	-0.087	1	-0.601853
GCLM	-0.087	1	-0.601853
CCDC47	-0.087	1	-0.601853
BRIP1	-0.087	1	-0.601853
ALDH1A2	-0.087	1	-0.601853
CHEK1	-0.087	1	-0.601853
PTPN2	-0.088	1	-0.608771
YLPM1	-0.088	1	-0.608771
MYO19	-0.088	1	-0.608771
PDCD6IP	-0.088	1	-0.608771
TCP1	-0.088	1	-0.608771
PRCP	-0.088	1	-0.608771
SLC25A15	-0.088	1	-0.608771
SLK	-0.088	1	-0.608771
FAM40A	-0.088	1	-0.608771
NT5C3L	-0.088	1	-0.608771
RIOK2	-0.088	1	-0.608771
SFRS17A	-0.089	1	-0.615689
ZNF574	-0.089	1	-0.615689
SASS6	-0.089	1	-0.615689
COPA	-0.089	1	-0.615689
DHX35	-0.089	1	-0.615689
PSMD14	-0.089	1	-0.615689
USP7	-0.089	1	-0.615689
ACSL4	-0.09	1	-0.622607
HSPH1	-0.09	1	-0.622607
CCT2	-0.09	1	-0.622607
DDX49	-0.09	1	-0.622607
DTNB	-0.09	1	-0.622607
MYST2	-0.09	1	-0.622607
VAV2	-0.09	1	-0.622607
RRAS	-0.09	1	-0.622607
H2AFZ	-0.091	1	-0.629525
ILVBL	-0.091	1	-0.629525
CDK5RAP3	-0.091	1	-0.629525
KIAA0090	-0.091	1	-0.629525
DHFR	-0.091	1	-0.629525
PRMT10	-0.092	1	-0.636443
DDX6	-0.092	1	-0.636443
GTF2B	-0.092	1	-0.636443
ACSL1	-0.092	1	-0.636443
GFPT1	-0.092	1	-0.636443
ARF6	-0.092	1	-0.636443
TELO2	-0.092	1	-0.636443
MYO6	-0.093	1	-0.64336
MRPS22	-0.093	1	-0.64336
C16ORF58	-0.093	1	-0.64336
PFAS	-0.093	1	-0.64336
HBS1L	-0.094	1	-0.650278
SLC35B2	-0.094	1	-0.650278
CPSF3	-0.094	1	-0.650278
CLP1	-0.094	1	-0.650278
IMPA1	-0.094	1	-0.650278
CBS	-0.094	1	-0.650278
EGLN1	-0.094	1	-0.650278
MLTK	-0.095	1	-0.657196
UQCRQ	-0.095	1	-0.657196
MRPL15	-0.095	1	-0.657196
THUMPD2	-0.096	1	-0.664114
USP24	-0.096	1	-0.664114
DUS2L	-0.096	1	-0.664114
GGCX	-0.096	1	-0.664114
C21ORF33	-0.096	1	-0.664114
TTK	-0.096	1	-0.664114
PTPN13	-0.097	1	-0.671032
PISD	-0.097	1	-0.671032
ACTR1B	-0.097	1	-0.671032
NUPL2	-0.097	1	-0.671032
PPA1	-0.097	1	-0.671032
GNB1	-0.098	1	-0.67795
STK3	-0.098	1	-0.67795
RXRA	-0.098	1	-0.67795
IPO9	-0.098	1	-0.67795
SCYL1	-0.098	1	-0.67795
WWOX	-0.098	1	-0.67795
DYNC1LI1	-0.099	1	-0.684868
MYEF2	-0.099	1	-0.684868
DHX29	-0.099	1	-0.684868
GNL1	-0.099	1	-0.684868
XPO5	-0.099	1	-0.684868
IGF2BP2	-0.099	1	-0.684868
RAB7L1	-0.099	1	-0.684868
COPE	-0.099	1	-0.684868
PGK1	-0.099	1	-0.684868
EPB41	-0.1	1	-0.691785
UBE2D3	-0.1	1	-0.691785
NAA16	-0.1	1	-0.691785
IPO7	-0.1	1	-0.691785
IQGAP1	-0.1	1	-0.691785
STAT1	-0.1	1	-0.691785
RTKN	-0.101	1	-0.698703
NDUFS8	-0.101	1	-0.698703
MDH2	-0.102	1	-0.705621
MCART1	-0.102	1	-0.705621
ANAPC5	-0.102	1	-0.705621
NCAPD2	-0.102	1	-0.705621
OXSR1	-0.102	1	-0.705621
PPP2R2A	-0.102	1	-0.705621
GBA	-0.102	1	-0.705621
