name	logFC	P.Value	t
FARSB	-0.124	1	-0.708787
KIAA0564	-0.124	1	-0.708787
ACADSB	-0.124	1	-0.708787
GNA11	-0.124	1	-0.708787
SURF6	-0.125	1	-0.714503
TOR1AIP2	-0.125	1	-0.714503
CARS2	-0.125	1	-0.714503
PRPSAP2	-0.125	1	-0.714503
PDCD11	-0.125	1	-0.714503
PSMA7	-0.125	1	-0.714503
ATP1B3	-0.125	1	-0.714503
HK2	-0.125	1	-0.714503
MBOAT7	-0.126	1	-0.720219
AARSD1	-0.126	1	-0.720219
PIPSL	-0.126	1	-0.720219
SCAMP1	-0.126	1	-0.720219
ASMTL	-0.126	1	-0.720219
SLC25A23	-0.126	1	-0.720219
CTTN	-0.126	1	-0.720219
SMAP2	-0.126	1	-0.720219
TRM1L	-0.126	1	-0.720219
AASS	-0.126	1	-0.720219
KDELC2	-0.126	1	-0.720219
GLO1	-0.127	1	-0.725935
RPL7	-0.127	1	-0.725935
NUTF2	-0.127	1	-0.725935
ASNS	-0.127	1	-0.725935
PFKP	-0.127	1	-0.725935
RBMS1	-0.128	1	-0.731651
DCXR	-0.128	1	-0.731651
DUSP12	-0.128	1	-0.731651
TOMM7	-0.128	1	-0.731651
ZNF622	-0.128	1	-0.731651
MYO1B	-0.129	1	-0.737367
FLNB	-0.129	1	-0.737367
FADS2	-0.129	1	-0.737367
RPS24	-0.129	1	-0.737367
TUBA4A	-0.129	1	-0.737367
FAM120A	-0.129	1	-0.737367
UMPS	-0.129	1	-0.737367
NDUFB4	-0.129	1	-0.737367
STK24	-0.129	1	-0.737367
ARMC1	-0.13	1	-0.743083
KDELR1	-0.13	1	-0.743083
C10ORF119	-0.13	1	-0.743083
ACADM	-0.13	1	-0.743083
ILKAP	-0.13	1	-0.743083
HERC5	-0.13	1	-0.743083
C15ORF24	-0.13	1	-0.743083
IFT80	-0.13	1	-0.743083
POLD3	-0.13	1	-0.743083
UBTF	-0.13	1	-0.743083
ANAPC7	-0.131	1	-0.748799
TIAL1	-0.132	1	-0.754515
CCNC	-0.132	1	-0.754515
LARS	-0.132	1	-0.754515
ARPC3	-0.133	1	-0.760231
PRPF40A	-0.133	1	-0.760231
RRP7A	-0.133	1	-0.760231
RPL23A	-0.133	1	-0.760231
UBR5	-0.133	1	-0.760231
NCAPD2	-0.133	1	-0.760231
RPL28	-0.134	1	-0.765947
PMM2	-0.134	1	-0.765947
DHX33	-0.134	1	-0.765947
RPS19	-0.134	1	-0.765947
POGZ	-0.134	1	-0.765947
MRPL24	-0.134	1	-0.765947
EFTUD1	-0.134	1	-0.765947
NDUFS2	-0.134	1	-0.765947
VPS36	-0.134	1	-0.765947
SCO2	-0.135	1	-0.771663
RPS9	-0.135	1	-0.771663
TPX2	-0.135	1	-0.771663
FKBP5	-0.135	1	-0.771663
RBM9	-0.135	1	-0.771663
ZNF724P	-0.136	1	-0.777379
PDCD4	-0.136	1	-0.777379
C17ORF61	-0.136	1	-0.777379
ZMYM2	-0.136	1	-0.777379
AP3M1	-0.136	1	-0.777379
EIF2C2	-0.136	1	-0.777379
NEK6	-0.137	1	-0.783095
ERCC6L	-0.137	1	-0.783095
GSPT1	-0.137	1	-0.783095
PRPF8	-0.137	1	-0.783095
PRKACA	-0.137	1	-0.783095
TBCE	-0.137	1	-0.783095
MRPL14	-0.137	1	-0.783095
SLC7A3	-0.137	1	-0.783095
ATL3	-0.138	1	-0.788811
DVL1	-0.138	1	-0.788811
RPS21	-0.138	1	-0.788811
PM20D2	-0.138	1	-0.788811
COPG2	-0.138	1	-0.788811
HSPA13	-0.139	1	-0.794527
CSNK2A2	-0.14	1	-0.800243
MAD1L1	-0.14	1	-0.800243
ARL3	-0.14	1	-0.800243
TWF2	-0.141	1	-0.805959
PATL1	-0.141	1	-0.805959
MYO6	-0.142	1	-0.811675
PLAA	-0.142	1	-0.811675
NOL8	-0.142	1	-0.811675
PDIA3	-0.142	1	-0.811675
RPL13	-0.143	1	-0.817391
CNP	-0.143	1	-0.817391
MCAT	-0.143	1	-0.817391
RAB24	-0.143	1	-0.817391
ASCC1	-0.143	1	-0.817391
FBXL12	-0.143	1	-0.817391
CAPN2	-0.143	1	-0.817391
SSBP1	-0.143	1	-0.817391
RBM25	-0.144	1	-0.823107
EPB41L3	-0.144	1	-0.823107
RBPMS2	-0.144	1	-0.823107
PPME1	-0.144	1	-0.823107
SUN1	-0.145	1	-0.828823
SPATA5	-0.145	1	-0.828823
URGCP	-0.145	1	-0.828823
PCBP2	-0.146	1	-0.834539
RIPK1	-0.146	1	-0.834539
KDM4B	-0.146	1	-0.834539
PDLIM7	-0.146	1	-0.834539
MRPS11	-0.146	1	-0.834539
PDXP	-0.146	1	-0.834539
TSPO	-0.147	1	-0.840255
ROD1	-0.147	1	-0.840255
EEF1G	-0.147	1	-0.840255
OGT	-0.147	1	-0.840255
COX6C	-0.147	1	-0.840255
PRPF4	-0.147	1	-0.840255
IKBKB	-0.148	1	-0.845971
TROVE2	-0.148	1	-0.845971
TK1	-0.149	1	-0.851687
BZW2	-0.149	1	-0.851687
IDI1	-0.149	1	-0.851687
CDC5L	-0.15	1	-0.857404
PARP2	-0.15	1	-0.857404
UQCRQ	-0.15	1	-0.857404
SMC5	-0.151	1	-0.86312
RPL4	-0.151	1	-0.86312
METAP2	-0.151	1	-0.86312
RBM26	-0.151	1	-0.86312
LSM14B	-0.151	1	-0.86312
WDR82	-0.152	1	-0.868836
PGM2	-0.152	1	-0.868836
ACOX3	-0.152	1	-0.868836
CRAT	-0.154	1	-0.880268
SBDS	-0.154	1	-0.880268
TSN	-0.154	1	-0.880268
MRPL10	-0.154	1	-0.880268
AP1G1	-0.154	1	-0.880268
TTC27	-0.155	1	-0.885984
WHSC2	-0.155	1	-0.885984
ZWILCH	-0.156	1	-0.8917
SERAC1	-0.156	1	-0.8917
BCL2L13	-0.156	1	-0.8917
CNN3	-0.156	1	-0.8917
FTO	-0.156	1	-0.8917
SLIRP	-0.157	1	-0.897416
RABL3	-0.157	1	-0.897416
RANBP1	-0.158	1	-0.903132
ABHD14B	-0.158	1	-0.903132
ALDH16A1	-0.158	1	-0.903132
PPP5C	-0.159	1	-0.908848
C17ORF62	-0.159	1	-0.908848
DIRAS1	-0.159	1	-0.908848
ACAA2	-0.159	1	-0.908848
RHOT1	-0.159	1	-0.908848
RPTOR	-0.159	1	-0.908848
PANK4	-0.159	1	-0.908848
DSTN	-0.16	1	-0.914564
MLTK	-0.16	1	-0.914564
MAP2K2	-0.16	1	-0.914564
PSMD10	-0.16	1	-0.914564
TRMT5	-0.16	1	-0.914564
MFN2	-0.161	1	-0.92028
NUDT21	-0.161	1	-0.92028
GNL3L	-0.161	1	-0.92028
CAMK2G	-0.161	1	-0.92028
CHD2	-0.162	1	-0.925996
RBM15B	-0.162	1	-0.925996
ZFR	-0.163	1	-0.931712
SDAD1	-0.163	1	-0.931712
NDRG3	-0.163	1	-0.931712
TMEM70	-0.164	1	-0.937428
USP14	-0.164	1	-0.937428
EXOC2	-0.164	1	-0.937428
CDYL	-0.164	1	-0.937428
SARM1	-0.164	1	-0.937428
SLC25A1	-0.165	1	-0.943144
ALG13	-0.165	1	-0.943144
PTK2	-0.165	1	-0.943144
BRIP1	-0.165	1	-0.943144
TOMM40L	-0.166	1	-0.94886
RNASEH2C	-0.166	1	-0.94886
RBM33	-0.167	1	-0.954576
ACO1	-0.167	1	-0.954576
COG1	-0.167	1	-0.954576
PCNP	-0.168	1	-0.960292
RPS13	-0.168	1	-0.960292
ITPR3	-0.168	1	-0.960292
FFR	-0.168	1	-0.960292
ISG20L2	-0.168	1	-0.960292
PRPS2	-0.168	1	-0.960292
C12ORF23	-0.168	1	-0.960292
CBWD2	-0.168	1	-0.960292
C3ORF1	-0.168	1	-0.960292
ACP1	-0.169	1	-0.966008
GLI3	-0.169	1	-0.966008
EPB41L2	-0.17	1	-0.971724
XRN1	-0.17	1	-0.971724
CNOT8	-0.17	1	-0.971724
USP4	-0.17	1	-0.971724
MTFMT	-0.17	1	-0.971724
ZNF512	-0.171	1	-0.97744
NSUN3	-0.171	1	-0.97744
BCCIP	-0.171	1	-0.97744
PKP2	-0.173	1	-0.988872
EIF5A	-0.173	1	-0.988872
VPS53	-0.173	1	-0.988872
AP1G2	-0.173	1	-0.988872
SEC61G	-0.174	1	-0.994588
KIF22	-0.174	1	-0.994588
MYO1C	-0.174	1	-0.994588
GFPT2	-0.174	1	-0.994588
UBE2M	-0.175	1	-1.0003
DERL1	-0.175	1	-1.0003
SAMM50	-0.175	1	-1.0003
NDUFA12	-0.175	1	-1.0003
PSMA3	-0.175	1	-1.0003
RNH1	-0.175	1	-1.0003
SDCBP	-0.175	1	-1.0003
PELO	-0.176	1	-1.00602
LYPLA1	-0.176	1	-1.00602
GSE1	-0.176	1	-1.00602
AK3	-0.177	1	-1.01174
SFXN4	-0.177	1	-1.01174
MGST3	-0.177	1	-1.01174
FTSJ2	-0.178	1	-1.01745
EIF3I	-0.178	1	-1.01745
SEC31A	-0.178	1	-1.01745
FASTKD1	-0.179	1	-1.02317
EXOC3	-0.179	1	-1.02317
HNRPDL	-0.18	1	-1.02888
SLK	-0.181	1	-1.0346
AASDHPPT	-0.181	1	-1.0346
UTRN	-0.182	1	-1.04032
TNRC18	-0.182	1	-1.04032
TXNDC9	-0.182	1	-1.04032
CTNNBL1	-0.182	1	-1.04032
PSMB5	-0.183	1	-1.04603
FAM120B	-0.184	1	-1.05175
MT-ND4	-0.184	1	-1.05175
TBPL1	-0.184	1	-1.05175
GNPDA1	-0.184	1	-1.05175
NUMB	-0.185	1	-1.05746
LIPA	-0.185	1	-1.05746
PAPD4	-0.185	1	-1.05746
MAP2K4	-0.186	1	-1.06318
NAA35	-0.186	1	-1.06318
PFKM	-0.186	1	-1.06318
SFRS11	-0.186	1	-1.06318
C9ORF125	-0.186	1	-1.06318
ADAP1	-0.187	1	-1.0689
ALG6	-0.187	1	-1.0689
CLGN	-0.187	1	-1.0689
DNM3	-0.187	1	-1.0689
RBM27	-0.187	1	-1.0689
GPD1L	-0.187	1	-1.0689
IDH1	-0.187	1	-1.0689
TMEM11	-0.188	1	-1.07461
CHTF8	-0.188	1	-1.07461
DLD	-0.188	1	-1.07461
NNT	-0.188	1	-1.07461
NAE1	-0.188	1	-1.07461
AUTS2	-0.189	1	-1.08033
CDC27	-0.189	1	-1.08033
XPO7	-0.19	1	-1.08604
INTS6	-0.19	1	-1.08604
MEX3A	-0.191	1	-1.09176
MID1	-0.191	1	-1.09176
GBAS	-0.191	1	-1.09176
HSPA4L	-0.191	1	-1.09176
TRMU	-0.191	1	-1.09176
CPSF3L	-0.191	1	-1.09176
COPB2	-0.192	1	-1.09748
RPL6	-0.192	1	-1.09748
BDH1	-0.192	1	-1.09748
TUBG1	-0.192	1	-1.09748
C16ORF58	-0.192	1	-1.09748
SNRPE	-0.192	1	-1.09748
GAPVD1	-0.193	1	-1.10319
RPS6KA1	-0.193	1	-1.10319
SH3PXD2B	-0.193	1	-1.10319
XRCC6	-0.193	1	-1.10319
AKT1	-0.193	1	-1.10319
MAP2K3	-0.194	1	-1.10891
PISD	-0.195	1	-1.11462
PARP1	-0.195	1	-1.11462
DDX46	-0.196	1	-1.12034
NAA16	-0.196	1	-1.12034
MAP2K1	-0.196	1	-1.12034
DNAJB5	-0.196	1	-1.12034
PLS3	-0.197	1	-1.12606
CHERP	-0.197	1	-1.12606
BPNT1	-0.197	1	-1.12606
UBE2D3	-0.198	1	-1.13177
STRBP	-0.198	1	-1.13177
EDEM3	-0.199	1	-1.13749
C3ORF17	-0.199	1	-1.13749
ATP5O	-0.199	1	-1.13749
KIF16B	-0.199	1	-1.13749
SLC12A2	-0.199	1	-1.13749
ALDH1L2	-0.199	1	-1.13749
CHD1L	-0.199	1	-1.13749
AGPAT2	-0.2	1	-1.1432
HSD17B7	-0.2	1	-1.1432
ABCA3	-0.2	1	-1.1432
GTF3C3	-0.2	1	-1.1432
ZNF22	-0.201	1	-1.14892
PUM2	-0.201	1	-1.14892
RBM19	-0.201	1	-1.14892
CUL2	-0.202	1	-1.15464
PIGG	-0.202	1	-1.15464
TELO2	-0.202	1	-1.15464
EEF1A1	-0.202	1	-1.15464
UBE2O	-0.202	1	-1.15464
ZNF430	-0.203	1	-1.16035
MEPCE	-0.203	1	-1.16035
DTL	-0.204	1	-1.16607
UBR3	-0.204	1	-1.16607
EPB41	-0.205	1	-1.17178
BRIX1	-0.205	1	-1.17178
SCP2	-0.206	1	-1.1775
IQGAP2	-0.206	1	-1.1775
NSUN5	-0.206	1	-1.1775
MAN1B1	-0.207	1	-1.18322
RRP8	-0.208	1	-1.18893
TMED9	-0.208	1	-1.18893
CDK8	-0.208	1	-1.18893
EEF1E1	-0.209	1	-1.19465
SERPINB6	-0.21	1	-1.20036
MED14	-0.21	1	-1.20036
SGPL1	-0.21	1	-1.20036
ECD	-0.21	1	-1.20036
PPP6C	-0.211	1	-1.20608
ADO	-0.212	1	-1.2118
KHDRBS1	-0.212	1	-1.2118
SNRPF	-0.212	1	-1.2118
L3MBTL3	-0.213	1	-1.21751
MTX2	-0.213	1	-1.21751
NCOR2	-0.213	1	-1.21751
KIAA1967	-0.213	1	-1.21751
ANXA11	-0.213	1	-1.21751
AMFR	-0.213	1	-1.21751
EIF3F	-0.213	1	-1.21751
TOMM70A	-0.214	1	-1.22323
PPP1R8	-0.215	1	-1.22895
REXO4	-0.216	1	-1.23466
PGP	-0.216	1	-1.23466
MRPL45	-0.216	1	-1.23466
WDR26	-0.216	1	-1.23466
CSK	-0.216	1	-1.23466
CUL7	-0.217	1	-1.24038
HDAC1	-0.217	1	-1.24038
CLP1	-0.217	1	-1.24038
GBF1	-0.217	1	-1.24038
UBE2I	-0.217	1	-1.24038
SMG1	-0.218	1	-1.24609
C21ORF57	-0.218	1	-1.24609
SLC7A5	-0.218	1	-1.24609
EEF1A2	-0.218	1	-1.24609
PITRM1	-0.218	1	-1.24609
SLC25A40	-0.219	1	-1.25181
RPL13A	-0.219	1	-1.25181
SCCPDH	-0.219	1	-1.25181
GPAA1	-0.219	1	-1.25181
KATNB1	-0.219	1	-1.25181
PYCR2	-0.221	1	-1.26324
KDM1A	-0.221	1	-1.26324
NEK9	-0.221	1	-1.26324
YARS	-0.221	1	-1.26324
RAD51	-0.221	1	-1.26324
CNOT10	-0.222	1	-1.26896
DOPEY2	-0.222	1	-1.26896
MORC2	-0.223	1	-1.27467
VPS54	-0.223	1	-1.27467
STK3	-0.223	1	-1.27467
PRMT5	-0.224	1	-1.28039
AP3M2	-0.224	1	-1.28039
MED12	-0.225	1	-1.28611
CUL4A	-0.225	1	-1.28611
GRB2	-0.226	1	-1.29182
HAUS5	-0.226	1	-1.29182
RAB3GAP2	-0.226	1	-1.29182
PDP1	-0.226	1	-1.29182
ORC4L	-0.226	1	-1.29182
HELZ	-0.226	1	-1.29182
RBM16	-0.227	1	-1.29754
COPS5	-0.227	1	-1.29754
PRKCA	-0.227	1	-1.29754
FAF1	-0.227	1	-1.29754
BLVRA	-0.228	1	-1.30325
LGMN	-0.229	1	-1.30897
FIG4	-0.229	1	-1.30897
FPGT	-0.229	1	-1.30897
TBP	-0.229	1	-1.30897
NAA10	-0.229	1	-1.30897
MYO9B	-0.229	1	-1.30897
BLM	-0.23	1	-1.31469
ABHD11	-0.231	1	-1.3204
XPO4	-0.231	1	-1.3204
COPE	-0.231	1	-1.3204
SYNJ1	-0.231	1	-1.3204
ZC3HAV1	-0.232	1	-1.32612
ACTR1A	-0.232	1	-1.32612
GYG1	-0.232	1	-1.32612
NOC2L	-0.233	1	-1.33183
SHPRH	-0.233	1	-1.33183
NUDT16L1	-0.233	1	-1.33183
FLNC	-0.234	1	-1.33755
ZNF740	-0.236	1	-1.34898
EIF3B	-0.237	1	-1.3547
CARM1	-0.238	1	-1.36041
TSNAX	-0.238	1	-1.36041
LDHA	-0.238	1	-1.36041
GARS	-0.238	1	-1.36041
RIOK2	-0.238	1	-1.36041
RPL30	-0.24	1	-1.37185
RPS6KB1	-0.24	1	-1.37185
RPL37A	-0.242	1	-1.38328
HDAC2	-0.242	1	-1.38328
PRPS1	-0.242	1	-1.38328
PTPN9	-0.243	1	-1.38899
RPL29	-0.244	1	-1.39471
PACS1	-0.244	1	-1.39471
PHGDH	-0.244	1	-1.39471
MYO1D	-0.246	1	-1.40614
PDPR	-0.246	1	-1.40614
CTDP1	-0.246	1	-1.40614
SYK	-0.246	1	-1.40614
C11ORF73	-0.246	1	-1.40614
SLC30A5	-0.247	1	-1.41186
RPL14	-0.248	1	-1.41757
UBA6	-0.248	1	-1.41757
AURKAIP1	-0.248	1	-1.41757
USP10	-0.248	1	-1.41757
C20ORF24	-0.249	1	-1.42329
PHC2	-0.249	1	-1.42329
SLC37A4	-0.25	1	-1.42901
LDHB	-0.25	1	-1.42901
TPP2	-0.25	1	-1.42901
C3ORF26	-0.25	1	-1.42901
TMCO1	-0.25	1	-1.42901
PGD	-0.25	1	-1.42901
NOLC1	-0.251	1	-1.43472
ORC1L	-0.251	1	-1.43472
ARPC1B	-0.251	1	-1.43472
CHEK1	-0.251	1	-1.43472
IMPACT	-0.252	1	-1.44044
LASS6	-0.252	1	-1.44044
LASS2	-0.253	1	-1.44615
PTDSS1	-0.253	1	-1.44615
CCAR1	-0.253	1	-1.44615
APOBEC3C	-0.255	1	-1.45759
TOP1	-0.255	1	-1.45759
SNX3	-0.255	1	-1.45759
ZCCHC17	-0.256	1	-1.4633
NF1	-0.257	1	-1.46902
RAE1	-0.258	1	-1.47473
VPS4A	-0.259	1	-1.48045
KLHL9	-0.259	1	-1.48045
GCLC	-0.26	1	-1.48617
PPA2	-0.26	1	-1.48617
DNAJC13	-0.26	1	-1.48617
C15ORF61	-0.261	1	-1.49188
RPS27A	-0.261	1	-1.49188
RBM28	-0.263	1	-1.50331
AK2	-0.263	1	-1.50331
DYM	-0.263	1	-1.50331
TRUB1	-0.263	1	-1.50331
RAD51L1	-0.264	1	-1.50903
MRPL3	-0.264	1	-1.50903
ACAD11	-0.264	1	-1.50903
FECH	-0.267	1	-1.52618
C11ORF59	-0.267	1	-1.52618
PSPC1	-0.267	1	-1.52618
UAP1L1	-0.268	1	-1.53189
RPL34	-0.269	1	-1.53761
GEN1	-0.269	1	-1.53761
HDAC8	-0.269	1	-1.53761
PABPC1	-0.27	1	-1.54333
TRMT1	-0.27	1	-1.54333
AGPAT3	-0.271	1	-1.54904
MPP6	-0.271	1	-1.54904
MCART1	-0.272	1	-1.55476
TPP1	-0.274	1	-1.56619
TOPBP1	-0.274	1	-1.56619
MRPS15	-0.274	1	-1.56619
EYA1	-0.274	1	-1.56619
RPL36	-0.274	1	-1.56619
SUGT1	-0.274	1	-1.56619
INTS3	-0.274	1	-1.56619
ALDH9A1	-0.275	1	-1.57191
PIGT	-0.275	1	-1.57191
MRPL21	-0.276	1	-1.57762
BUB1	-0.277	1	-1.58334
NUSAP1	-0.278	1	-1.58905
PTP4A1	-0.278	1	-1.58905
NHP2L1	-0.279	1	-1.59477
MRPL33	-0.279	1	-1.59477
TAF2	-0.28	1	-1.60049
CEPT1	-0.28	1	-1.60049
DOCK11	-0.28	1	-1.60049
RRAS	-0.28	1	-1.60049
STX5	-0.282	1	-1.61192
RBM12	-0.283	1	-1.61763
SDHD	-0.283	1	-1.61763
ESRP2	-0.284	1	-1.62335
MT-ND1	-0.284	1	-1.62335
MYO9A	-0.284	1	-1.62335
CRKL	-0.285	1	-1.62907
LYPLAL1	-0.286	1	-1.63478
ZNF229	-0.287	1	-1.6405
ZC3H14	-0.287	1	-1.6405
HIC2	-0.287	1	-1.6405
ACOT13	-0.288	1	-1.64621
EEFSEC	-0.288	1	-1.64621
COQ6	-0.289	1	-1.65193
RBM47	-0.289	1	-1.65193
COMTD1	-0.289	1	-1.65193
MAPRE1	-0.29	1	-1.65765
HSPA14	-0.29	1	-1.65765
RHEB	-0.29	1	-1.65765
STK38L	-0.291	1	-1.66336
SMEK1	-0.291	1	-1.66336
GNB1	-0.292	1	-1.66908
SMYD3	-0.292	1	-1.66908
SMARCAL1	-0.293	1	-1.67479
TMEM201	-0.294	1	-1.68051
EXOSC1	-0.294	1	-1.68051
ESF1	-0.294	1	-1.68051
EIF2S2	-0.295	1	-1.68623
RRAGA	-0.295	1	-1.68623
HPRT1	-0.295	1	-1.68623
UBE2D1	-0.296	1	-1.69194
RQCD1	-0.296	1	-1.69194
METTL7B	-0.296	1	-1.69194
ZNF117	-0.297	1	-1.69766
DHX16	-0.297	1	-1.69766
TBX3	-0.298	1	-1.70337
INPPL1	-0.299	1	-1.70909
USP39	-0.299	1	-1.70909
STK4	-0.299	1	-1.70909
NCAPD3	-0.3	1	-1.71481
RNF123	-0.3	1	-1.71481
HIST1H3A	-0.301	1	-1.72052
MED18	-0.302	1	-1.72624
GLT25D1	-0.303	1	-1.73196
FBXO9	-0.303	1	-1.73196
ATP5L	-0.303	1	-1.73196
NHLRC2	-0.305	1	-1.74339
NSA2	-0.306	1	-1.7491
WDR8	-0.306	1	-1.7491
PEX1	-0.306	1	-1.7491
EIF2B4	-0.306	1	-1.7491
SUZ12	-0.306	1	-1.7491
NUB1	-0.307	1	-1.75482
RPA1	-0.307	1	-1.75482
ERI3	-0.307	1	-1.75482
RPL8	-0.309	1	-1.76625
FHL1	-0.31	1	-1.77197
ZNF121	-0.311	1	-1.77768
SNTB1	-0.311	1	-1.77768
CELF1	-0.313	1	-1.78912
TRAPPC4	-0.313	1	-1.78912
DOCK5	-0.314	1	-1.79483
NDUFA7	-0.314	1	-1.79483
HLTF	-0.314	1	-1.79483
PAQR4	-0.314	1	-1.79483
CSNK1G2	-0.316	1	-1.80626
PTPN14	-0.317	1	-1.81198
AACS	-0.317	1	-1.81198
VPS13D	-0.32	1	-1.82913
TES	-0.321	1	-1.83484
ZXDC	-0.323	1	-1.84628
DUS3L	-0.324	1	-1.85199
FOXK2	-0.325	1	-1.85771
ZFYVE21	-0.326	1	-1.86342
DHX8	-0.331	1	-1.892
RPL36AL	-0.333	1	-1.90344
YIPF5	-0.334	1	-1.90915
FKBP4	-0.335	1	-1.91487
WRB	-0.337	1	-1.9263
RPS11	-0.338	1	-1.93202
RINT1	-0.339	1	-1.93773
ZNF146	-0.34	1	-1.94345
SEC11C	-0.343	1	-1.9606
DCP1A	-0.343	1	-1.9606
DNAJB4	-0.344	1	-1.96631
PRTFDC1	-0.346	1	-1.97774
RPL17	-0.347	1	-1.98346
AURKA	-0.347	1	-1.98346
GTPBP5	-0.347	1	-1.98346
ACOT1	-0.347	1	-1.98346
SMN1	-0.347	1	-1.98346
SNRPA1	-0.349	1	-1.99489
FAM40A	-0.349	1	-1.99489
MUM1	-0.349	1	-1.99489
MAD2L1	-0.353	1	-2.01776
RPA2	-0.354	1	-2.02347
MRPL9	-0.354	1	-2.02347
OMA1	-0.354	1	-2.02347
ALDH1L1	-0.354	1	-2.02347
DYNLL1	-0.355	1	-2.02919
HECA	-0.357	1	-2.04062
COTL1	-0.358	1	-2.04634
XRCC5	-0.359	1	-2.05205
PAN2	-0.361	1	-2.06348
DMXL2	-0.361	1	-2.06348
SELENBP1	-0.361	1	-2.06348
ANAPC5	-0.362	1	-2.0692
ZNF33A	-0.363	1	-2.07492
MTIF2	-0.366	1	-2.09206
C1ORF124	-0.368	1	-2.1035
METT10D	-0.37	1	-2.11493
TXN	-0.371	1	-2.12064
VPS25	-0.372	1	-2.12636
DVL2	-0.374	1	-2.13779
FSCN1	-0.377	1	-2.15494
RPL36A	-0.379	1	-2.16637
CAMK2D	-0.379	1	-2.16637
ZNF574	-0.379	1	-2.16637
RPL27A	-0.382	1	-2.18352
TUBD1	-0.383	1	-2.18924
ZFP1	-0.384	1	-2.19495
SERPINB1	-0.384	1	-2.19495
HIPK2	-0.384	1	-2.19495
ARID1A	-0.385	1	-2.20067
NCOA2	-0.387	1	-2.2121
PRKCQ	-0.387	1	-2.2121
SNF8	-0.388	1	-2.21782
VAV2	-0.389	1	-2.22353
SNRPD2	-0.39	1	-2.22925
PSAT1	-0.391	1	-2.23497
SPCS2	-0.392	1	-2.24068
SATB2	-0.4	1	-2.28641
SENP1	-0.41	1	-2.34357
GNB1L	-0.413	1	-2.36072
DUSP3	-0.413	1	-2.36072
STIP1	-0.415	1	-2.37215
ARL6IP4	-0.416	1	-2.37787
RNF160	-0.417	1	-2.38358
ASPH	-0.418	1	-2.3893
DVL3	-0.419	1	-2.39501
CUL4B	-0.421	1	-2.40645
ZNF250	-0.436	1	-2.49219
RTN3	-0.44	1	-2.51505
C10ORF76	-0.441	1	-2.52077
SEH1L	-0.441	1	-2.52077
SLC25A30	-0.442	1	-2.52648
ZNF660	-0.443	1	-2.5322
NDUFAF3	-0.445	1	-2.54363
GATAD1	-0.447	1	-2.55506
NDUFAF4	-0.447	1	-2.55506
DONSON	-0.448	1	-2.56078
ZC3H18	-0.452	1	-2.58364
ZNF214	-0.452	1	-2.58364
RSL1D1	-0.454	1	-2.59507
NIP7	-0.456	1	-2.60651
CLN6	-0.46	1	-2.62937
CHEK2	-0.46	1	-2.62937
ZNF620	-0.466	1	-2.66367
CORO2A	-0.466	1	-2.66367
HADH	-0.476	1	-2.72083
EIF5	-0.488	1	-2.78942
MAP2K6	-0.502	1	-2.86944
VPS29	-0.504	1	-2.88088
POLQ	-0.516	1	-2.94947
SCML2	-0.527	1	-3.01234
CEP192	-0.53	1	-3.02949
WWOX	-0.537	1	-3.0695
UPRT	-0.551	1	-3.14953
G3BP2	-0.578	1	-3.30386
TMED4	-0.594	1	-3.39532
SF3B2	-0.637	1	-3.64111
SCMH1	-0.646	1	-3.69255
CKAP2	-0.65	1	-3.71542
ANLN	-0.659	1	-3.76686
TPR	-0.66	1	-3.77258
GPR107	-0.661	1	-3.77829
SAMD1	-0.666	1	-3.80687
PHC1	-0.685	1	-3.91548
ASS1	-0.7	1	-4.00122
VCL	-0.913	1	-5.21873
WDR36	-1.279	1	-7.31079
