name	logFC	P.Value	t
HIST1H2BJ	-0.011	1	-0.0853786
MCM5	-0.011	1	-0.0853786
NOP58	-0.011	1	-0.0853786
DNAJC10	-0.011	1	-0.0853786
IQGAP3	-0.011	1	-0.0853786
UBA2	-0.011	1	-0.0853786
RPL6	-0.011	1	-0.0853786
RAB3GAP2	-0.011	1	-0.0853786
TTC5	-0.011	1	-0.0853786
HYOU1	-0.011	1	-0.0853786
CHTF8	-0.011	1	-0.0853786
GCDH	-0.011	1	-0.0853786
SMN1	-0.011	1	-0.0853786
RAB3B	-0.012	1	-0.0939164
AGAP3	-0.012	1	-0.0939164
NONO	-0.012	1	-0.0939164
DHRS7B	-0.012	1	-0.0939164
RBM7	-0.012	1	-0.0939164
MRPL16	-0.012	1	-0.0939164
G3BP1	-0.012	1	-0.0939164
TTC19	-0.012	1	-0.0939164
CPSF3	-0.012	1	-0.0939164
STXBP2	-0.012	1	-0.0939164
API5	-0.012	1	-0.0939164
BDH1	-0.012	1	-0.0939164
RPL17	-0.012	1	-0.0939164
CNOT8	-0.012	1	-0.0939164
PAN2	-0.012	1	-0.0939164
TFDP2	-0.012	1	-0.0939164
MRPL19	-0.013	1	-0.102454
CHD4	-0.013	1	-0.102454
DOCK5	-0.013	1	-0.102454
ATRX	-0.013	1	-0.102454
SNRNP200	-0.013	1	-0.102454
NAP1L1	-0.013	1	-0.102454
ERAP1	-0.013	1	-0.102454
MSTO1	-0.013	1	-0.102454
ERGIC1	-0.013	1	-0.102454
PSMD7	-0.013	1	-0.102454
HIST1H1C	-0.014	1	-0.110992
PUM2	-0.014	1	-0.110992
DERL1	-0.014	1	-0.110992
GINS1	-0.014	1	-0.110992
ASCC3	-0.014	1	-0.110992
HNRNPH2	-0.014	1	-0.110992
CTPS	-0.014	1	-0.110992
WAPAL	-0.014	1	-0.110992
VPS35	-0.014	1	-0.110992
SBF1	-0.014	1	-0.110992
ADPRHL2	-0.014	1	-0.110992
NAA16	-0.014	1	-0.110992
KIF1A	-0.014	1	-0.110992
MMS19	-0.014	1	-0.110992
PRDX3	-0.015	1	-0.11953
AHCTF1	-0.015	1	-0.11953
TFB1M	-0.015	1	-0.11953
STK3	-0.015	1	-0.11953
ACSL3	-0.015	1	-0.11953
NDUFA12	-0.015	1	-0.11953
SKIV2L	-0.015	1	-0.11953
RAD54L2	-0.015	1	-0.11953
HPS6	-0.016	1	-0.128068
UBE2N	-0.016	1	-0.128068
RPS9	-0.016	1	-0.128068
GMPPB	-0.016	1	-0.128068
EIF5B	-0.016	1	-0.128068
EXO1	-0.016	1	-0.128068
ERLIN2	-0.016	1	-0.128068
GARS	-0.016	1	-0.128068
EPHA2	-0.016	1	-0.128068
NHP2L1	-0.017	1	-0.136606
MRPS5	-0.017	1	-0.136606
PAK4	-0.017	1	-0.136606
CSNK2A2	-0.017	1	-0.136606
UQCRC2	-0.017	1	-0.136606
C1ORF103	-0.017	1	-0.136606
BZW2	-0.017	1	-0.136606
SLC35A3	-0.017	1	-0.136606
RAB33B	-0.018	1	-0.145144
NOP16	-0.018	1	-0.145144
GSTCD	-0.018	1	-0.145144
SAE1	-0.018	1	-0.145144
ATP6V0A1	-0.018	1	-0.145144
COX7A2	-0.018	1	-0.145144
TMED10	-0.018	1	-0.145144
NMD3	-0.018	1	-0.145144
MRPL37	-0.018	1	-0.145144
ARPC1B	-0.018	1	-0.145144
DIRAS1	-0.019	1	-0.153681
FDXR	-0.019	1	-0.153681
RAPGEF2	-0.019	1	-0.153681
YARS2	-0.019	1	-0.153681
MYEF2	-0.019	1	-0.153681
GLIPR2	-0.019	1	-0.153681
RANBP3	-0.019	1	-0.153681
PTDSS1	-0.019	1	-0.153681
PDCD6	-0.019	1	-0.153681
SSRP1	-0.02	1	-0.162219
AKAP8L	-0.02	1	-0.162219
COPB2	-0.02	1	-0.162219
ATP5O	-0.02	1	-0.162219
AP3D1	-0.02	1	-0.162219
CTNNBL1	-0.02	1	-0.162219
TBK1	-0.02	1	-0.162219
INTS10	-0.02	1	-0.162219
FIP1L1	-0.02	1	-0.162219
FBXO7	-0.02	1	-0.162219
PRMT3	-0.02	1	-0.162219
CFL1	-0.02	1	-0.162219
FUCA2	-0.02	1	-0.162219
PAPD4	-0.02	1	-0.162219
PGAM5	-0.021	1	-0.170757
RAB8A	-0.021	1	-0.170757
MRPS6	-0.021	1	-0.170757
YME1L1	-0.021	1	-0.170757
FKBP8	-0.021	1	-0.170757
MCAT	-0.021	1	-0.170757
CBX2	-0.021	1	-0.170757
SENP1	-0.021	1	-0.170757
LPGAT1	-0.021	1	-0.170757
PHGDH	-0.021	1	-0.170757
MRPS28	-0.022	1	-0.179295
FAM126A	-0.022	1	-0.179295
CTTN	-0.022	1	-0.179295
RPS6KA1	-0.022	1	-0.179295
PLEKHA1	-0.022	1	-0.179295
XRN1	-0.022	1	-0.179295
VPS4A	-0.022	1	-0.179295
GK	-0.022	1	-0.179295
COX6C	-0.023	1	-0.187833
PKP2	-0.023	1	-0.187833
MCM3	-0.023	1	-0.187833
C16ORF62	-0.023	1	-0.187833
AARS2	-0.023	1	-0.187833
ACOT13	-0.023	1	-0.187833
L2HGDH	-0.023	1	-0.187833
MINA	-0.023	1	-0.187833
PDK3	-0.023	1	-0.187833
DIS3	-0.023	1	-0.187833
ALDH7A1	-0.023	1	-0.187833
DNAJC13	-0.023	1	-0.187833
NUDT2	-0.023	1	-0.187833
DNAJC16	-0.024	1	-0.196371
PLK1	-0.024	1	-0.196371
TOP1	-0.024	1	-0.196371
NSA2	-0.024	1	-0.196371
SRPR	-0.024	1	-0.196371
CKAP5	-0.024	1	-0.196371
SLC25A13	-0.024	1	-0.196371
PABPC1	-0.024	1	-0.196371
IARS2	-0.024	1	-0.196371
KIAA0776	-0.024	1	-0.196371
PSMD14	-0.024	1	-0.196371
NAMPT	-0.024	1	-0.196371
VPS52	-0.025	1	-0.204909
RAB5B	-0.025	1	-0.204909
TFRC	-0.025	1	-0.204909
EPB41L2	-0.025	1	-0.204909
ERGIC3	-0.025	1	-0.204909
SEC63	-0.025	1	-0.204909
RAF1	-0.025	1	-0.204909
CAPZA2	-0.025	1	-0.204909
SYMPK	-0.025	1	-0.204909
DYNC2H1	-0.025	1	-0.204909
MRPL15	-0.025	1	-0.204909
FAM40A	-0.025	1	-0.204909
ACOT1	-0.025	1	-0.204909
CPNE3	-0.026	1	-0.213446
DDX54	-0.026	1	-0.213446
42249	-0.026	1	-0.213446
HSP90AA1	-0.026	1	-0.213446
PRPF38B	-0.026	1	-0.213446
IPO11	-0.026	1	-0.213446
MTHFD1	-0.026	1	-0.213446
AASS	-0.026	1	-0.213446
TRMT5	-0.026	1	-0.213446
PLD3	-0.026	1	-0.213446
MPI	-0.026	1	-0.213446
RBM15B	-0.027	1	-0.221984
CSNK1A1	-0.027	1	-0.221984
RAB5A	-0.027	1	-0.221984
SLC25A32	-0.027	1	-0.221984
FADS2	-0.027	1	-0.221984
MAD2L1	-0.027	1	-0.221984
MCM7	-0.027	1	-0.221984
CCDC47	-0.027	1	-0.221984
MAP2K1	-0.027	1	-0.221984
MT-ND1	-0.027	1	-0.221984
FASTKD1	-0.027	1	-0.221984
ZMYM1	-0.027	1	-0.221984
ERBB2IP	-0.028	1	-0.230522
ZNF121	-0.028	1	-0.230522
IGF2BP1	-0.028	1	-0.230522
ZNF503	-0.028	1	-0.230522
LARS2	-0.028	1	-0.230522
RBM9	-0.028	1	-0.230522
RPTOR	-0.028	1	-0.230522
STAT5B	-0.028	1	-0.230522
PRAF2	-0.028	1	-0.230522
CHORDC1	-0.028	1	-0.230522
SLC38A2	-0.028	1	-0.230522
HELZ	-0.028	1	-0.230522
PSMD2	-0.029	1	-0.23906
SPCS2	-0.029	1	-0.23906
PIGU	-0.029	1	-0.23906
HNRNPF	-0.029	1	-0.23906
EIF3A	-0.029	1	-0.23906
AAAS	-0.029	1	-0.23906
CABC1	-0.029	1	-0.23906
SMC4	-0.029	1	-0.23906
TUBA1B	-0.029	1	-0.23906
AHCY	-0.03	1	-0.247598
MRE11A	-0.03	1	-0.247598
CCT8	-0.03	1	-0.247598
ZNF638	-0.03	1	-0.247598
RAPGEF6	-0.03	1	-0.247598
CDK5RAP3	-0.03	1	-0.247598
GCN1L1	-0.03	1	-0.247598
GRB10	-0.03	1	-0.247598
MPST	-0.03	1	-0.247598
ATP5A1	-0.031	1	-0.256136
DDX50	-0.031	1	-0.256136
PPIA	-0.031	1	-0.256136
RTKN	-0.031	1	-0.256136
ABCB10	-0.031	1	-0.256136
METT5D1	-0.031	1	-0.256136
GLB1	-0.031	1	-0.256136
CMPK1	-0.031	1	-0.256136
TUBGCP3	-0.031	1	-0.256136
THOC2	-0.031	1	-0.256136
FARSB	-0.031	1	-0.256136
AGK	-0.031	1	-0.256136
RPS24	-0.031	1	-0.256136
NCAPD2	-0.031	1	-0.256136
CNOT10	-0.031	1	-0.256136
PSMA3	-0.031	1	-0.256136
MTOR	-0.031	1	-0.256136
DHFR	-0.031	1	-0.256136
SDHB	-0.032	1	-0.264674
PCNA	-0.032	1	-0.264674
RPS8	-0.032	1	-0.264674
TAF6L	-0.032	1	-0.264674
RAB14	-0.032	1	-0.264674
PPP1CC	-0.032	1	-0.264674
TARS	-0.032	1	-0.264674
HIP1R	-0.032	1	-0.264674
SPAST	-0.032	1	-0.264674
GNE	-0.032	1	-0.264674
DDX28	-0.032	1	-0.264674
PDCD6IP	-0.032	1	-0.264674
GFM2	-0.032	1	-0.264674
HSPA9	-0.032	1	-0.264674
TMEM126B	-0.033	1	-0.273211
RAB1A	-0.033	1	-0.273211
ARMCX3	-0.033	1	-0.273211
LRRC1	-0.033	1	-0.273211
POLR2H	-0.033	1	-0.273211
SRP72	-0.033	1	-0.273211
RBM19	-0.033	1	-0.273211
PIGK	-0.033	1	-0.273211
HDAC1	-0.033	1	-0.273211
PTBP1	-0.033	1	-0.273211
LAP3	-0.033	1	-0.273211
SRM	-0.033	1	-0.273211
HEATR1	-0.034	1	-0.281749
HSPA2	-0.034	1	-0.281749
PATL1	-0.034	1	-0.281749
UQCRFS1	-0.034	1	-0.281749
GTPBP8	-0.034	1	-0.281749
CLPX	-0.034	1	-0.281749
MAPRE2	-0.034	1	-0.281749
RPS15	-0.034	1	-0.281749
COPA	-0.034	1	-0.281749
SULT1A1	-0.034	1	-0.281749
SLC7A3	-0.034	1	-0.281749
LATS1	-0.035	1	-0.290287
ALAS1	-0.035	1	-0.290287
DHX36	-0.035	1	-0.290287
HSDL2	-0.035	1	-0.290287
NUP88	-0.035	1	-0.290287
MARS2	-0.035	1	-0.290287
TBL3	-0.035	1	-0.290287
PDK1	-0.035	1	-0.290287
IPO7	-0.035	1	-0.290287
FAM125A	-0.035	1	-0.290287
FBXO9	-0.036	1	-0.298825
ABCB7	-0.036	1	-0.298825
HSDL1	-0.036	1	-0.298825
NUDT1	-0.036	1	-0.298825
ACAA1	-0.036	1	-0.298825
POLA1	-0.036	1	-0.298825
UTP20	-0.036	1	-0.298825
UBR4	-0.036	1	-0.298825
NXN	-0.036	1	-0.298825
ACLY	-0.037	1	-0.307363
EEF2	-0.037	1	-0.307363
CDK5RAP1	-0.037	1	-0.307363
IP6K1	-0.037	1	-0.307363
DNAJA3	-0.037	1	-0.307363
SNRPA1	-0.037	1	-0.307363
NCKAP1	-0.037	1	-0.307363
UBXN7	-0.037	1	-0.307363
RAB10	-0.038	1	-0.315901
GLYR1	-0.038	1	-0.315901
MED12	-0.038	1	-0.315901
ARF1	-0.038	1	-0.315901
SFRS9	-0.039	1	-0.324439
EXOC2	-0.039	1	-0.324439
ILK	-0.039	1	-0.324439
RAB5C	-0.039	1	-0.324439
EYA4	-0.039	1	-0.324439
C12ORF10	-0.039	1	-0.324439
CCT3	-0.039	1	-0.324439
EIF3D	-0.039	1	-0.324439
BAT5	-0.039	1	-0.324439
COPG2	-0.039	1	-0.324439
TRMT2B	-0.039	1	-0.324439
XPO6	-0.039	1	-0.324439
RPS25	-0.04	1	-0.332976
OGT	-0.04	1	-0.332976
CDC123	-0.04	1	-0.332976
NSUN2	-0.04	1	-0.332976
FIBP	-0.04	1	-0.332976
PIGS	-0.04	1	-0.332976
HSP90AB1	-0.04	1	-0.332976
PRPF3	-0.04	1	-0.332976
TTC37	-0.04	1	-0.332976
DNM2	-0.04	1	-0.332976
TIPRL	-0.04	1	-0.332976
C3ORF58	-0.04	1	-0.332976
C7ORF10	-0.04	1	-0.332976
EXD2	-0.041	1	-0.341514
YIF1B	-0.041	1	-0.341514
PHB	-0.041	1	-0.341514
DDX52	-0.041	1	-0.341514
MRPS27	-0.041	1	-0.341514
ACSL4	-0.041	1	-0.341514
OCRL	-0.041	1	-0.341514
TUBG1	-0.041	1	-0.341514
TNRC6B	-0.041	1	-0.341514
ZNF33A	-0.041	1	-0.341514
ANAPC5	-0.041	1	-0.341514
CDK5	-0.041	1	-0.341514
NCAPG	-0.041	1	-0.341514
PPA1	-0.041	1	-0.341514
NOP56	-0.042	1	-0.350052
VTA1	-0.042	1	-0.350052
UBA6	-0.042	1	-0.350052
NSF	-0.042	1	-0.350052
LKAP	-0.042	1	-0.350052
LASS2	-0.042	1	-0.350052
ILVBL	-0.042	1	-0.350052
KIF2C	-0.042	1	-0.350052
SNRPD3	-0.042	1	-0.350052
GMDS	-0.042	1	-0.350052
BPHL	-0.042	1	-0.350052
RFC5	-0.042	1	-0.350052
DNM1L	-0.042	1	-0.350052
ATXN2L	-0.042	1	-0.350052
FTSJ3	-0.043	1	-0.35859
USP39	-0.043	1	-0.35859
SNRPD1	-0.043	1	-0.35859
RAB31	-0.043	1	-0.35859
RNMTL1	-0.043	1	-0.35859
QPCTL	-0.043	1	-0.35859
PFAS	-0.043	1	-0.35859
HK1	-0.043	1	-0.35859
DUSP9	-0.043	1	-0.35859
RRP8	-0.044	1	-0.367128
DEGS1	-0.044	1	-0.367128
YLPM1	-0.044	1	-0.367128
KIF22	-0.044	1	-0.367128
FANCD2	-0.044	1	-0.367128
SMARCAL1	-0.044	1	-0.367128
IMPDH2	-0.045	1	-0.375666
PTCD3	-0.045	1	-0.375666
RFC4	-0.045	1	-0.375666
MSH3	-0.045	1	-0.375666
EPRS	-0.045	1	-0.375666
GAA	-0.045	1	-0.375666
DDX1	-0.045	1	-0.375666
TMED4	-0.045	1	-0.375666
FOXRED1	-0.045	1	-0.375666
SNTB1	-0.045	1	-0.375666
AMMECR1	-0.045	1	-0.375666
AK6	-0.045	1	-0.375666
EEF1A2	-0.045	1	-0.375666
RAN	-0.045	1	-0.375666
HK2	-0.045	1	-0.375666
ARL6IP4	-0.046	1	-0.384204
NFS1	-0.046	1	-0.384204
EPPK1	-0.046	1	-0.384204
GALK1	-0.046	1	-0.384204
EHD4	-0.046	1	-0.384204
VAV2	-0.046	1	-0.384204
CUL4B	-0.046	1	-0.384204
MOCS2	-0.046	1	-0.384204
C19ORF25	-0.047	1	-0.392741
C22ORF28	-0.047	1	-0.392741
GTPBP6	-0.047	1	-0.392741
NUP37	-0.047	1	-0.392741
BCKDHA	-0.047	1	-0.392741
MYO19	-0.047	1	-0.392741
EIF5A	-0.047	1	-0.392741
KIAA1033	-0.047	1	-0.392741
RARS	-0.047	1	-0.392741
USP7	-0.047	1	-0.392741
ZCCHC11	-0.047	1	-0.392741
DRG1	-0.048	1	-0.401279
HBS1L	-0.048	1	-0.401279
INTS4	-0.048	1	-0.401279
SUGT1	-0.048	1	-0.401279
NDUFV1	-0.048	1	-0.401279
POLD3	-0.048	1	-0.401279
CCNC	-0.048	1	-0.401279
GNB2L1	-0.048	1	-0.401279
CDK2	-0.048	1	-0.401279
TTLL12	-0.048	1	-0.401279
PRPS1	-0.048	1	-0.401279
SMCHD1	-0.049	1	-0.409817
IWS1	-0.049	1	-0.409817
RING1	-0.049	1	-0.409817
SLC25A12	-0.049	1	-0.409817
UGDH	-0.049	1	-0.409817
PRPSAP1	-0.049	1	-0.409817
TUBB4	-0.049	1	-0.409817
RAP2B	-0.05	1	-0.418355
PARL	-0.05	1	-0.418355
CCT5	-0.05	1	-0.418355
FIG4	-0.05	1	-0.418355
ZNF768	-0.05	1	-0.418355
SAMM50	-0.05	1	-0.418355
RAP2C	-0.05	1	-0.418355
USP24	-0.05	1	-0.418355
CDC27	-0.05	1	-0.418355
TBCE	-0.05	1	-0.418355
CDC42EP1	-0.05	1	-0.418355
ORC1L	-0.05	1	-0.418355
FHOD1	-0.051	1	-0.426893
SF3A3	-0.051	1	-0.426893
RPN1	-0.051	1	-0.426893
CNOT6	-0.051	1	-0.426893
TMEM111	-0.051	1	-0.426893
DCLRE1A	-0.051	1	-0.426893
PDHB	-0.051	1	-0.426893
POLD1	-0.051	1	-0.426893
RBM27	-0.051	1	-0.426893
ZNF740	-0.051	1	-0.426893
EIF2S1	-0.051	1	-0.426893
AGTPBP1	-0.051	1	-0.426893
SARS	-0.051	1	-0.426893
GPSM1	-0.051	1	-0.426893
ETFA	-0.052	1	-0.435431
MAGED1	-0.052	1	-0.435431
KIF14	-0.052	1	-0.435431
TUBB	-0.052	1	-0.435431
ALDH1L1	-0.052	1	-0.435431
UBR3	-0.053	1	-0.443969
MOCS3	-0.053	1	-0.443969
SOAT1	-0.053	1	-0.443969
ACO2	-0.053	1	-0.443969
CLTC	-0.053	1	-0.443969
CCT6A	-0.053	1	-0.443969
OSBP	-0.053	1	-0.443969
PON2	-0.053	1	-0.443969
RAB34	-0.053	1	-0.443969
PRDX2	-0.054	1	-0.452506
PSMD6	-0.054	1	-0.452506
TSFM	-0.054	1	-0.452506
RIF1	-0.054	1	-0.452506
UBE3A	-0.054	1	-0.452506
HNRNPK	-0.054	1	-0.452506
SEC24B	-0.054	1	-0.452506
AHSA1	-0.054	1	-0.452506
DTNB	-0.054	1	-0.452506
TBC1D9B	-0.054	1	-0.452506
COMMD2	-0.055	1	-0.461044
HSPA1A	-0.055	1	-0.461044
EIF2B3	-0.055	1	-0.461044
ATP6V1A	-0.055	1	-0.461044
KPNA6	-0.055	1	-0.461044
PSME3	-0.055	1	-0.461044
ALG1	-0.055	1	-0.461044
VARS	-0.055	1	-0.461044
VPS53	-0.055	1	-0.461044
ZADH2	-0.055	1	-0.461044
FNDC3A	-0.055	1	-0.461044
USP4	-0.055	1	-0.461044
C12ORF23	-0.055	1	-0.461044
MTX1	-0.055	1	-0.461044
PTPRF	-0.056	1	-0.469582
FMR1	-0.056	1	-0.469582
WDR1	-0.056	1	-0.469582
VPS4B	-0.056	1	-0.469582
HSPA5	-0.056	1	-0.469582
GFM1	-0.056	1	-0.469582
STAT3	-0.056	1	-0.469582
SMAP2	-0.056	1	-0.469582
UBR5	-0.056	1	-0.469582
CCT2	-0.056	1	-0.469582
TOMM70A	-0.056	1	-0.469582
IKBKAP	-0.056	1	-0.469582
STK19	-0.056	1	-0.469582
ATP6AP2	-0.056	1	-0.469582
MPP1	-0.056	1	-0.469582
MAP2K6	-0.056	1	-0.469582
VPS16	-0.056	1	-0.469582
CCNT1	-0.057	1	-0.47812
EIF4A1	-0.057	1	-0.47812
FUK	-0.057	1	-0.47812
RBMX	-0.057	1	-0.47812
SNX6	-0.057	1	-0.47812
QRICH1	-0.057	1	-0.47812
RHOT2	-0.057	1	-0.47812
BYSL	-0.058	1	-0.486658
FLOT2	-0.058	1	-0.486658
MLTK	-0.058	1	-0.486658
CBX3	-0.058	1	-0.486658
RBM12	-0.058	1	-0.486658
UBAC2	-0.058	1	-0.486658
NSDHL	-0.058	1	-0.486658
DUS2L	-0.058	1	-0.486658
ATG4B	-0.058	1	-0.486658
AP3M1	-0.058	1	-0.486658
BRP44	-0.058	1	-0.486658
EARS2	-0.059	1	-0.495196
ANKRD27	-0.059	1	-0.495196
GCLM	-0.059	1	-0.495196
AP1G1	-0.059	1	-0.495196
MED14	-0.059	1	-0.495196
GLMN	-0.059	1	-0.495196
RQCD1	-0.059	1	-0.495196
CAPN2	-0.059	1	-0.495196
CTU1	-0.06	1	-0.503734
DCLK1	-0.06	1	-0.503734
ABCD3	-0.06	1	-0.503734
C14ORF21	-0.06	1	-0.503734
IMPA1	-0.06	1	-0.503734
DIAPH1	-0.06	1	-0.503734
IGF2BP2	-0.06	1	-0.503734
SAR1A	-0.06	1	-0.503734
PIAS1	-0.06	1	-0.503734
MPP6	-0.06	1	-0.503734
LSM4	-0.06	1	-0.503734
ARVCF	-0.06	1	-0.503734
SGPL1	-0.06	1	-0.503734
VPS33B	-0.06	1	-0.503734
CDC20	-0.061	1	-0.512271
GNAS	-0.061	1	-0.512271
IRAK1	-0.061	1	-0.512271
PTPN23	-0.061	1	-0.512271
OSBPL11	-0.061	1	-0.512271
TGFBRAP1	-0.061	1	-0.512271
PTPMT1	-0.061	1	-0.512271
PDXP	-0.061	1	-0.512271
C8ORF55	-0.062	1	-0.520809
FERMT2	-0.062	1	-0.520809
EIF2B5	-0.062	1	-0.520809
STRBP	-0.062	1	-0.520809
FDPS	-0.062	1	-0.520809
SMAD3	-0.062	1	-0.520809
GTF2B	-0.062	1	-0.520809
TUBB6	-0.062	1	-0.520809
ABT1	-0.063	1	-0.529347
FAIM	-0.063	1	-0.529347
DECR1	-0.063	1	-0.529347
ERCC6L	-0.063	1	-0.529347
RBM33	-0.063	1	-0.529347
HSD17B4	-0.063	1	-0.529347
SPTLC2	-0.063	1	-0.529347
POLR3B	-0.064	1	-0.537885
IQGAP2	-0.064	1	-0.537885
GLA	-0.064	1	-0.537885
COBRA1	-0.064	1	-0.537885
CDKAL1	-0.064	1	-0.537885
SCCPDH	-0.064	1	-0.537885
TRPC4AP	-0.064	1	-0.537885
NUP133	-0.064	1	-0.537885
PECI	-0.064	1	-0.537885
CLPB	-0.065	1	-0.546423
CDC7	-0.065	1	-0.546423
FYN	-0.065	1	-0.546423
TEX264	-0.065	1	-0.546423
SCRIB	-0.065	1	-0.546423
MRPL39	-0.065	1	-0.546423
AAMP	-0.065	1	-0.546423
ARL6	-0.065	1	-0.546423
SERPINH1	-0.065	1	-0.546423
LARS	-0.065	1	-0.546423
HARS2	-0.066	1	-0.554961
PRKAG1	-0.066	1	-0.554961
RAB2A	-0.066	1	-0.554961
AKAP1	-0.066	1	-0.554961
GTF2I	-0.066	1	-0.554961
SMARCD2	-0.066	1	-0.554961
ZNF773	-0.066	1	-0.554961
MCM4	-0.066	1	-0.554961
LGTN	-0.066	1	-0.554961
KIAA0090	-0.066	1	-0.554961
TUBB2A	-0.066	1	-0.554961
QIL1	-0.066	1	-0.554961
NME2	-0.067	1	-0.563499
MTCH2	-0.067	1	-0.563499
TAF1C	-0.067	1	-0.563499
LYPLAL1	-0.067	1	-0.563499
RPS7	-0.067	1	-0.563499
ALG13	-0.067	1	-0.563499
NDUFA10	-0.067	1	-0.563499
EIF2B1	-0.067	1	-0.563499
ATG3	-0.067	1	-0.563499
PPM1F	-0.067	1	-0.563499
PRPS2	-0.067	1	-0.563499
TUBB2B	-0.067	1	-0.563499
ADD1	-0.068	1	-0.572036
ATP5B	-0.068	1	-0.572036
WIZ	-0.068	1	-0.572036
ADSL	-0.068	1	-0.572036
IQGAP1	-0.068	1	-0.572036
UBE3C	-0.068	1	-0.572036
DARS2	-0.068	1	-0.572036
PANK4	-0.068	1	-0.572036
MST4	-0.068	1	-0.572036
SLC30A5	-0.068	1	-0.572036
ZNF214	-0.069	1	-0.580574
GTF2H2	-0.069	1	-0.580574
RPS28	-0.069	1	-0.580574
ESPL1	-0.069	1	-0.580574
PPP2R5C	-0.069	1	-0.580574
HDLBP	-0.069	1	-0.580574
FARSA	-0.069	1	-0.580574
PRIM2	-0.069	1	-0.580574
NUP62	-0.069	1	-0.580574
RIPK1	-0.069	1	-0.580574
PRCP	-0.069	1	-0.580574
DGKA	-0.069	1	-0.580574
TUBB3	-0.069	1	-0.580574
TRUB1	-0.069	1	-0.580574
RAB11B	-0.07	1	-0.589112
GPT2	-0.07	1	-0.589112
NEDD4L	-0.07	1	-0.589112
TBX3	-0.07	1	-0.589112
UPF1	-0.07	1	-0.589112
KPNA5	-0.07	1	-0.589112
CTDP1	-0.07	1	-0.589112
AP2A1	-0.07	1	-0.589112
RNASEN	-0.07	1	-0.589112
GNA11	-0.07	1	-0.589112
STK24	-0.07	1	-0.589112
HIGD1A	-0.07	1	-0.589112
MCCC2	-0.071	1	-0.59765
RBM16	-0.071	1	-0.59765
AK1	-0.071	1	-0.59765
TMEM165	-0.071	1	-0.59765
UBE4B	-0.071	1	-0.59765
LDHA	-0.071	1	-0.59765
TMLHE	-0.071	1	-0.59765
TRNT1	-0.071	1	-0.59765
AK3L1	-0.072	1	-0.606188
RPL5	-0.072	1	-0.606188
AGPS	-0.072	1	-0.606188
MCART1	-0.072	1	-0.606188
BPNT1	-0.072	1	-0.606188
BUB1B	-0.072	1	-0.606188
URGCP	-0.072	1	-0.606188
KIF18B	-0.072	1	-0.606188
PPP2R5D	-0.072	1	-0.606188
NUP153	-0.072	1	-0.606188
TOP3B	-0.072	1	-0.606188
NDUFB4	-0.072	1	-0.606188
FSCN1	-0.072	1	-0.606188
MAP4K3	-0.073	1	-0.614726
PREP	-0.073	1	-0.614726
EIF4A2	-0.073	1	-0.614726
RRM1	-0.073	1	-0.614726
TCP1	-0.073	1	-0.614726
ST13	-0.073	1	-0.614726
CYFIP1	-0.073	1	-0.614726
HNRNPUL2	-0.073	1	-0.614726
NAA35	-0.073	1	-0.614726
TUBB2C	-0.073	1	-0.614726
COG1	-0.073	1	-0.614726
PRKD2	-0.074	1	-0.623264
ITPA	-0.074	1	-0.623264
WDR75	-0.074	1	-0.623264
DKC1	-0.074	1	-0.623264
NSUN3	-0.074	1	-0.623264
OTUB1	-0.074	1	-0.623264
THNSL1	-0.074	1	-0.623264
PIK3C3	-0.074	1	-0.623264
PTK2	-0.074	1	-0.623264
METTL11A	-0.074	1	-0.623264
KRT9	-0.075	1	-0.631801
PPM1G	-0.075	1	-0.631801
ADD2	-0.075	1	-0.631801
AMZ2	-0.075	1	-0.631801
CDK9	-0.075	1	-0.631801
ACTR2	-0.075	1	-0.631801
CACYBP	-0.075	1	-0.631801
HSPA8	-0.075	1	-0.631801
COG5	-0.075	1	-0.631801
METTL8	-0.075	1	-0.631801
NUP54	-0.075	1	-0.631801
PAFAH1B2	-0.075	1	-0.631801
SLIRP	-0.075	1	-0.631801
RPL12	-0.075	1	-0.631801
SC4MOL	-0.075	1	-0.631801
RRAS2	-0.076	1	-0.640339
GANAB	-0.076	1	-0.640339
AKT2	-0.076	1	-0.640339
HNRNPR	-0.076	1	-0.640339
UBXN1	-0.076	1	-0.640339
GMPS	-0.076	1	-0.640339
RAB7L1	-0.076	1	-0.640339
LRRC40	-0.076	1	-0.640339
RTCD1	-0.076	1	-0.640339
INTS9	-0.077	1	-0.648877
MRPS9	-0.077	1	-0.648877
RSU1	-0.077	1	-0.648877
ORC3L	-0.077	1	-0.648877
EXOC1	-0.077	1	-0.648877
PRPF4	-0.077	1	-0.648877
RABL3	-0.077	1	-0.648877
CDK13	-0.078	1	-0.657415
PDS5A	-0.078	1	-0.657415
MTX2	-0.078	1	-0.657415
CNDP2	-0.078	1	-0.657415
ANO10	-0.078	1	-0.657415
MOBKL1A	-0.078	1	-0.657415
TUBGCP4	-0.078	1	-0.657415
EXOSC1	-0.078	1	-0.657415
COIL	-0.078	1	-0.657415
EXOSC3	-0.078	1	-0.657415
PHB2	-0.079	1	-0.665953
MRPS2	-0.079	1	-0.665953
CTR9	-0.079	1	-0.665953
SND1	-0.079	1	-0.665953
SNX3	-0.079	1	-0.665953
C3ORF31	-0.079	1	-0.665953
EIF3B	-0.079	1	-0.665953
PCGF1	-0.079	1	-0.665953
ERI1	-0.079	1	-0.665953
PSMD11	-0.079	1	-0.665953
