name	logFC	P.Value	t
CLUH	0.011062	0.978131243678119	0.02823
MARCKS	0.01092	0.978918679355874	0.027214
MSL1	0.010774	0.971916475704037	0.036257
PPIL4	0.010672	0.960751624480393	0.050683
XRCC1	0.010527	0.948711133356396	0.066253
NSD2	0.010311	0.976120442165995	0.030827
HMGN2	0.010304	0.982252928845776	0.022909
MYL9	0.010261	0.987816833167046	0.015726
WDR43	0.010259	0.942652121171688	0.074095
BLM	0.010068	0.963407961612989	0.047249
CLPTM1	0.009951	0.970680021744126	0.037854
ACAD9	0.009908	0.978307176971151	0.028003
PTGES2	0.009907	0.980078557197461	0.025716
USP6NL	0.009823	0.984704926960841	0.019743
ENO3	0.009822	0.980131754736051	0.025647
VPS72	0.009814	0.978411254983733	0.027869
PDLIM7	0.009731	0.982379189695399	0.022746
BCL11A	0.009716	0.965424555575515	0.044644
P4HB	0.009644	0.949555848632682	0.06516
DNAJA2	0.009624	0.987413942453039	0.016246
ANAPC16	0.00959	0.981574246280479	0.023785
USP39	0.009006	0.978021263357518	0.028373
RNF114	0.008848	0.976315776817154	0.030575
CDT1	0.008675	0.979728260885162	0.026168
HNRNPK	0.008524	0.979401944821384	0.02659
MBD1	0.008447	0.972159985230665	0.035942
PRIM2	0.008419	0.982510109124565	0.022577
C19orf25	0.008395	0.976616002163823	0.030187
RAD21	0.008272	0.977181635574593	0.029457
OSBPL2	0.00823	0.988364802862811	0.015018
SLC12A2	0.008019	0.962659270986596	0.048217
LEMD3	0.007842	0.965779207985646	0.044185
ELAC2	0.007714	0.984278175955513	0.020294
STXBP3	0.007519	0.977111124587677	0.029548
STK11IP	0.007396	0.988465559709357	0.014888
RAB5A	0.007381	0.986094303537316	0.017949
GLI3	0.00732	0.97720139712721	0.029431
ACTR3	0.007251	0.986799371019112	0.017039
SSB	0.007234	0.978313048849777	0.027996
FAM50A	0.006909	0.987187180426253	0.016539
LRRC4B	0.006889	0.990813214819413	0.011858
ID4	0.00677	0.984378865833873	0.020164
YIF1B	0.006718	0.989410597021586	0.013668
COQ8B	0.006579	0.984127554174236	0.020488
EIF3E	0.006572	0.989424273181792	0.013651
POTEKP	0.006488	0.987944428934742	0.015561
PDCD11	0.006209	0.983889996492949	0.020795
KAT2A	0.00618	0.985890631702808	0.018212
HK2	0.006066	0.986543484243368	0.017369
KMT2A	0.005994	0.973908348949827	0.033684
ACTR1A	0.005978	0.991902854192223	0.010451
CDK4	0.005926	0.992490915511735	0.009692
ERMP1	0.00576	0.987505348563275	0.016128
EMC3	0.00561	0.991905959982073	0.010447
SETDB1	0.005163	0.978876207330514	0.027269
RBMXL3	0.004933	0.989070822390595	0.014107
PPP3CA	0.004711	0.983628411105627	0.021133
NUP214	0.004488	0.982596284632873	0.022465
LIN7A	0.004176	0.993804719872754	0.007996
LIN37	0.004173	0.989572343175572	0.01346
CDK2	0.003985	0.993466219234391	0.008433
ACAD11	0.003415	0.993964607948196	0.00779
TUFM	0.003081	0.992539927740598	0.009629
TRIM56	0.003069	0.990256974259916	0.012576
CCAR1	0.003022	0.989557956902278	0.013478
PPFIA1	0.002649	0.991176198342051	0.011389
GFPT1	0.002421	0.99463019523197	0.006931
FBXO3	0.001849	0.995577761886641	0.005708
ABI2	0.001699	0.997695160610304	0.002975
DNTTIP1	0.001593	0.990022101819392	0.012879
VPS4A	0.00123	0.996962572468767	0.00392
SLC30A1	0.001126	0.997142242800593	0.003689
CYRIB	0.001076	0.997843591821489	0.002783
SF3B4	0.000757	0.997809430064295	0.002827
NT5DC2	0.000691	0.998925340722714	0.001387
PALLD	0.000645	0.998936305839227	0.001373
HOXB8	0.000314	0.999034378838363	0.001246
PPIG	0.00019	0.999593364267168	0.000525
SMIM19	0.000158	0.999678532083495	0.000415
TRA2B	1.1e-05	0.999974126337494	3.3e-05
AAGAB	0	1	0
AAK1	0	1	0
AAMP	0	1	0
ABCB8	0	1	0
ABHD15	0	1	0
ABI3BP	0	1	0
ABRACL	0	1	0
ACADVL	0	1	0
ACAT2	0	1	0
ACTBL2	0	1	0
ACTR2	0	1	0
ADCK1	0	1	0
AFAP1	0	1	0
AFM	0	1	0
AGO2	0	1	0
AGTPBP1	0	1	0
AHCYL2	0	1	0
AHDC1	0	1	0
AKAP5	0	1	0
AKIRIN1	0	1	0
AKIRIN2	0	1	0
ALDH16A1	0	1	0
ALDH5A1	0	1	0
ALG10	0	1	0
ALG10B	0	1	0
ALKBH5	0	1	0
ALOXE3	0	1	0
AMOTL2	0	1	0
AMPH	0	1	0
ANKRD13C	0	1	0
ANKRD30A	0	1	0
ANKS1A	0	1	0
ANKZF1	0	1	0
ANP32C	0	1	0
ANP32D	0	1	0
AP1M1	0	1	0
AP1S1	0	1	0
AP1S2	0	1	0
AP3M2	0	1	0
AP4E1	0	1	0
APBB2	0	1	0
APEX2	0	1	0
APOBEC3C	0	1	0
APOOL	0	1	0
AR	0	1	0
ARFGEF1	0	1	0
ARFIP1	0	1	0
ARG2	0	1	0
ARHGAP10	0	1	0
ARHGAP29	0	1	0
ARHGAP39	0	1	0
ARHGAP5	0	1	0
ARHGDIA	0	1	0
ARHGEF11	0	1	0
ARHGEF6	0	1	0
ARHGEF7	0	1	0
ARL13B	0	1	0
ARL6	0	1	0
ARL6IP6	0	1	0
ARMC9	0	1	0
ARPP19	0	1	0
ARVCF	0	1	0
ASAH1	0	1	0
ASF1A	0	1	0
ASH2L	0	1	0
ATG14	0	1	0
ATP13A2	0	1	0
ATP1B4	0	1	0
ATP5MG	0	1	0
ATP6V0A2	0	1	0
ATP6V1B2	0	1	0
ATP9A	0	1	0
ATXN7	0	1	0
AZI2	0	1	0
BACH2	0	1	0
BAG1	0	1	0
BCCIP	0	1	0
BEND4	0	1	0
BFSP2	0	1	0
BICDL1	0	1	0
BLOC1S2	0	1	0
BLOC1S3	0	1	0
BLOC1S6	0	1	0
BPNT1	0	1	0
BRAP	0	1	0
BTG1	0	1	0
C14orf119	0	1	0
C1GALT1	0	1	0
C1orf226	0	1	0
C3	0	1	0
C5orf49	0	1	0
CAMK1D	0	1	0
CARHSP1	0	1	0
CARMIL1	0	1	0
CBL	0	1	0
CBX6	0	1	0
CCDC154	0	1	0
CCDC171	0	1	0
CCDC175	0	1	0
CCDC180	0	1	0
CCDC32	0	1	0
CCDC77	0	1	0
CCDC92	0	1	0
CCDC93	0	1	0
CCNB2	0	1	0
CCND2	0	1	0
CCNY	0	1	0
CCP110	0	1	0
CCSAP	0	1	0
CCSMST1	0	1	0
CD47	0	1	0
CD59	0	1	0
CD63	0	1	0
CD99	0	1	0
CDC16	0	1	0
CDC42BPB	0	1	0
CDC42BPG	0	1	0
CDCA3	0	1	0
CDK19	0	1	0
CDK6	0	1	0
CDK8	0	1	0
CDK9	0	1	0
CDKN2AIP	0	1	0
CDKN2AIPNL	0	1	0
CDYL	0	1	0
CELF4	0	1	0
CFAP54	0	1	0
CFAP57	0	1	0
CHD5	0	1	0
CHMP1A	0	1	0
CHP1	0	1	0
CKS2	0	1	0
CLIP2	0	1	0
CLK3	0	1	0
CLSTN3	0	1	0
CMPK1	0	1	0
CMTM4	0	1	0
CMTR1	0	1	0
CNOT9	0	1	0
COA3	0	1	0
COL16A1	0	1	0
COLGALT1	0	1	0
COMMD1	0	1	0
COMMD9	0	1	0
COPG2	0	1	0
COPS4	0	1	0
COPS8	0	1	0
COQ6	0	1	0
CORO1C	0	1	0
CORO7	0	1	0
COX5A	0	1	0
CPNE5	0	1	0
CPNE9	0	1	0
CPPED1	0	1	0
CREB3L2	0	1	0
CSMD1	0	1	0
CSNK1A1L	0	1	0
CSNK1G1	0	1	0
CSNK1G2	0	1	0
CST6	0	1	0
CTCFL	0	1	0
CTDSP1	0	1	0
CTSA	0	1	0
CTSB	0	1	0
CTSV	0	1	0
CUL4A	0	1	0
CXXC1	0	1	0
CYFIP1	0	1	0
CYFIP2	0	1	0
CYP4F11	0	1	0
CYP4F12	0	1	0
CYP4F2	0	1	0
CYP4F3	0	1	0
CYP4F8	0	1	0
DAAM1	0	1	0
DCAF1	0	1	0
DCAF17	0	1	0
DCLRE1A	0	1	0
DCP2	0	1	0
DCTN6	0	1	0
DDA1	0	1	0
DDHD2	0	1	0
DEFB114	0	1	0
DEGS1	0	1	0
DENND11	0	1	0
DENND3	0	1	0
DENND4C	0	1	0
DENND6A	0	1	0
DESI2	0	1	0
DFFB	0	1	0
DGCR2	0	1	0
DGLUCY	0	1	0
DIMT1	0	1	0
DLAT	0	1	0
DMD	0	1	0
DNAAF2	0	1	0
DNAH7	0	1	0
DNAI7	0	1	0
DNAJA3	0	1	0
DNAJC18	0	1	0
DOCK9	0	1	0
DOK1	0	1	0
DOK5	0	1	0
DPH6	0	1	0
DYNC2H1	0	1	0
DYNLT1	0	1	0
DYNLT5	0	1	0
E2F6	0	1	0
ECE2	0	1	0
ECT2	0	1	0
EDEM3	0	1	0
EDF1	0	1	0
EFR3A	0	1	0
EFR3B	0	1	0
EID1	0	1	0
EIF2S3	0	1	0
EIF2S3B	0	1	0
EIF3I	0	1	0
ELAVL2	0	1	0
ELK1	0	1	0
ELOA2	0	1	0
ELOVL1	0	1	0
EML1	0	1	0
EN1	0	1	0
ENGASE	0	1	0
ENPP1	0	1	0
EPB41L5	0	1	0
ERI3	0	1	0
ERLIN2	0	1	0
ETHE1	0	1	0
EURL	0	1	0
EXOC5	0	1	0
EXOSC5	0	1	0
EYA4	0	1	0
FABP5	0	1	0
FAF1	0	1	0
FAM118B	0	1	0
FAM168A	0	1	0
FAM168B	0	1	0
FAM189B	0	1	0
FAM20B	0	1	0
FAM217A	0	1	0
FAM234A	0	1	0
FAM32A	0	1	0
FAM76B	0	1	0
FAM83H	0	1	0
FAM89B	0	1	0
FAM90A1	0	1	0
FASTKD3	0	1	0
FBXO28	0	1	0
FBXO38	0	1	0
FBXO44	0	1	0
FBXW10	0	1	0
FBXW11	0	1	0
FEM1A	0	1	0
FEM1C	0	1	0
FEZ1	0	1	0
FEZ2	0	1	0
FHOD3	0	1	0
FIS1	0	1	0
FKBPL	0	1	0
FLCN	0	1	0
FLNC	0	1	0
FLYWCH1	0	1	0
FMNL3	0	1	0
FOSL2	0	1	0
FOXM1	0	1	0
FOXN2	0	1	0
FOXO1	0	1	0
FOXO3B	0	1	0
FOXO6	0	1	0
FOXS1	0	1	0
FRY	0	1	0
FSHR	0	1	0
FTO	0	1	0
FZD6	0	1	0
G6PC3	0	1	0
GABPB2	0	1	0
GALNT4	0	1	0
GALNT7	0	1	0
GAN	0	1	0
GAS1	0	1	0
GCAT	0	1	0
GDE1	0	1	0
GEMIN7	0	1	0
GFAP	0	1	0
GGA2	0	1	0
GGCX	0	1	0
GHDC	0	1	0
GINS1	0	1	0
GINS2	0	1	0
GINS4	0	1	0
GIPC3	0	1	0
GLB1	0	1	0
GLI2	0	1	0
GLRX	0	1	0
GLRX5	0	1	0
GLTP	0	1	0
GLYR1	0	1	0
GNAT3	0	1	0
GNS	0	1	0
GOLGA7B	0	1	0
GOLM2	0	1	0
GOLT1B	0	1	0
GORAB	0	1	0
GOT1	0	1	0
GPATCH2L	0	1	0
GPC3	0	1	0
GPRASP1	0	1	0
GPRC5B	0	1	0
GPRIN3	0	1	0
GPX8	0	1	0
GRHL2	0	1	0
GRIK2	0	1	0
GRIK4	0	1	0
GRIP1	0	1	0
GRK5	0	1	0
GSTCD	0	1	0
GTPBP2	0	1	0
HARS2	0	1	0
HAUS4	0	1	0
HAUS5	0	1	0
HBQ1	0	1	0
HDAC5	0	1	0
HEBP1	0	1	0
HECW1	0	1	0
HECW2	0	1	0
HEXA	0	1	0
HGH1	0	1	0
