name	logFC	P.Value	t	TFDatabase
KIAA0232	-0.051634	0.866053539009435	-0.17386	absent
HSP90AB1	-0.051716	0.900859075442298	-0.128355	absent
PRDX2	-0.051834	0.902322296744829	-0.126449	absent
DLG2	-0.051854	0.924256408548084	-0.097938	absent
SLC9A1	-0.052066	0.801150517132182	-0.259884	absent
YTHDF3	-0.052441	0.88466630421741	-0.149482	absent
CDH4	-0.052718	0.922665130692327	-0.100003	absent
MRPL2	-0.052832	0.858403230335828	-0.183912	absent
NAA50	-0.052833	0.92734703559376	-0.093928	absent
IDH3A	-0.052896	0.865218752045085	-0.174956	absent
FH	-0.052973	0.8635158841182	-0.177192	absent
DIXDC1	-0.053158	0.901875622000629	-0.127031	absent
CLPTM1	-0.053414	0.843774772173781	-0.203192	absent
GNAS	-0.053583	0.877911856278971	-0.158316	absent
CIAO2B	-0.053676	0.888411351611753	-0.14459	absent
TMX3	-0.053723	0.860428122417256	-0.181249	absent
TUBA1A	-0.053788	0.883929632422727	-0.150445	absent
NCLN	-0.053812	0.87075687780095	-0.167689	absent
PPP1R21	-0.053855	0.862442600959025	-0.178602	absent
DNAJC13	-0.053954	0.783141714644545	-0.284105	absent
H3-7	-0.053983	0.919387958496578	-0.104258	absent
LZTFL1	-0.054039	0.89829879159638	-0.131691	absent
TUBA1B	-0.054097	0.886442008499983	-0.147162	absent
BCL11A	-0.054101	0.809596967940979	-0.248582	absent
ZNF263	-0.054124	0.886119498340432	-0.147583	absent
RAP2A	-0.054386	0.910541345287917	-0.115754	absent
VPS29	-0.054582	0.913109297242413	-0.112415	absent
FLG2	-0.054884	0.948224086351632	-0.066884	absent
PFDN6	-0.054981	0.866327409088688	-0.1735	absent
EP300	-0.055117	0.707126604710792	-0.388625	absent
TBX3	-0.055299	0.912716347847932	-0.112926	absent
ARL6IP5	-0.055338	0.865195018836609	-0.174987	absent
LZTS2	-0.055408	0.866242350513324	-0.173612	absent
WASHC2A	-0.055412	0.70015304262593	-0.398432	absent
IPO9	-0.055421	0.780799444810241	-0.287269	absent
ARID4B	-0.055435	0.742149646308339	-0.339963	absent
SPC25	-0.05547	0.861640770402834	-0.179655	absent
SYAP1	-0.056056	0.890964596160804	-0.141256	absent
MTHFD1L	-0.056165	0.900464909439845	-0.128869	absent
PDCD6IP	-0.056251	0.859546295009672	-0.182409	absent
TRAF3IP1	-0.05627	0.64092523136726	-0.483573	absent
MCM3AP	-0.056333	0.879683142499276	-0.155998	absent
HSPA4L	-0.056396	0.77961733662561	-0.288867	absent
RAN	-0.056453	0.890214486172582	-0.142236	absent
NEU2	-0.0565	0.938003798807914	-0.080115	absent
MACROH2A2	-0.056715	0.899485265048982	-0.130145	absent
IPO7	-0.056756	0.838039256817586	-0.210774	absent
IMPDH2	-0.056919	0.915117136006921	-0.109806	absent
TRIM32	-0.056952	0.908017281925136	-0.119037	absent
MIGA1	-0.05734	0.789412166851607	-0.275652	absent
DICER1	-0.057412	0.89049844366862	-0.141865	absent
UMPS	-0.057441	0.88411909187801	-0.150197	absent
CC2D1A	-0.057522	0.687872406652194	-0.415806	absent
VPS13C	-0.057535	0.889458086751477	-0.143223	absent
PAK2	-0.057625	0.914113790071876	-0.111109	absent
ANKHD1	-0.057632	0.837497931106676	-0.21149	absent
PRAF2	-0.057754	0.789915703094237	-0.274974	absent
CTNND1	-0.057819	0.846584862342829	-0.199482	absent
NDE1	-0.058013	0.854090795982526	-0.189587	absent
ATP13A1	-0.058102	0.875043368141056	-0.162072	absent
SCFD1	-0.058123	0.879964606333878	-0.15563	absent
EIF2B4	-0.058138	0.875774226409177	-0.161115	absent
UBAC2	-0.058255	0.86227556873481	-0.178821	absent
PPP6R1	-0.058383	0.899808249017011	-0.129724	absent
CELF2	-0.058476	0.904864928142478	-0.123139	absent
RBM4B	-0.058687	0.88021518753078	-0.155302	absent
TPM4	-0.058906	0.885907705974599	-0.14786	absent
ZNF655	-0.058987	0.738821248027079	-0.344548	absent
BBX	-0.059049	0.749304251091492	-0.330135	absent
RPL3L	-0.059066	0.919237797428792	-0.104453	absent
FKBP4	-0.059165	0.899240164877715	-0.130464	absent
HSPA2	-0.05917	0.801888180702667	-0.258895	absent
RPS12	-0.059172	0.848468346684125	-0.196997	absent
RAB11B	-0.059203	0.892601128651181	-0.139121	absent
ZKSCAN4	-0.059206	0.865215132188917	-0.17496	absent
KCT2	-0.05922	0.873025603201153	-0.164716	absent
COMMD3	-0.059331	0.912983863117337	-0.112578	absent
BTF3L4	-0.059336	0.869601870347642	-0.169204	absent
H3-5	-0.059383	0.916357303194358	-0.108194	absent
NSUN5	-0.059403	0.926966929785077	-0.094421	absent
GOLGA1	-0.059485	0.83567942064531	-0.213897	absent
VCP	-0.059535	0.865825207812352	-0.174159	absent
DDX19A	-0.059564	0.886043020267133	-0.147683	absent
PSIP1	-0.059648	0.794562482107738	-0.268724	absent
SAMD1	-0.059795	0.81058125770447	-0.247268	absent
NFATC4	-0.059925	0.772960392430814	-0.29788	absent
SRGAP1	-0.060006	0.906495708227123	-0.121016	absent
TRAFD1	-0.060006	0.807212025158101	-0.25177	absent
KIFAP3	-0.060118	0.935988344568053	-0.082726	absent
CLUH	-0.060132	0.88162329934625	-0.153461	absent
SPCS2	-0.060331	0.797793065374796	-0.264386	absent
ATAD3A	-0.060334	0.893965280064835	-0.137341	absent
UBXN7	-0.060505	0.806051819908479	-0.253321	absent
KIAA0753	-0.060566	0.682730222636125	-0.423122	absent
POLR2M	-0.060724	0.815938329476522	-0.240121	absent
OSTF1	-0.060774	0.850053194911043	-0.194907	absent
SLC9A6	-0.060933	0.56976642835003	-0.591255	absent
EP400	-0.060937	0.846539062226729	-0.199543	absent
SRGAP2	-0.061246	0.874571322311065	-0.162691	absent
TMOD3	-0.061266	0.837708241280827	-0.211212	absent
GOSR2	-0.061297	0.784412498269019	-0.28239	absent
POLR2B	-0.061467	0.891723526962741	-0.140266	absent
WIZ	-0.061848	0.796609192678823	-0.265975	absent
PDCD4	-0.061879	0.912254769654017	-0.113526	absent
CTTNBP2NL	-0.061979	0.766324423212024	-0.306892	absent
EDRF1	-0.062039	0.846011661389193	-0.200239	absent
MED12L	-0.062239	0.851129248534292	-0.193489	absent
YEATS2	-0.062333	0.73215879588611	-0.353749	absent
BCAP31	-0.062382	0.753092456968486	-0.324945	absent
AUP1	-0.062421	0.847360380787873	-0.198459	absent
NOP9	-0.062452	0.874191016836918	-0.163189	absent
GTF3C5	-0.062617	0.858770472936151	-0.183429	absent
APBA2	-0.06264	0.889868218359219	-0.142688	absent
ERP29	-0.062954	0.697153160450191	-0.402664	absent
SH3GLB1	-0.062983	0.926736085994237	-0.094721	absent
PTDSS2	-0.062988	0.864168750937891	-0.176334	absent
ATL3	-0.063071	0.85659336149103	-0.186293	absent
CPSF2	-0.063094	0.804244827341674	-0.255739	absent
PNISR	-0.063116	0.861357145408221	-0.180028	absent
SMARCD3	-0.063255	0.850443599287329	-0.194393	absent
SBSN	-0.063296	0.951331423897266	-0.062863	absent
CCDC186	-0.063503	0.815255639943867	-0.241031	absent
RAD50	-0.06382	0.736908298046545	-0.347187	absent
ANKLE2	-0.063868	0.755482763213603	-0.321675	absent
SNRPE	-0.063871	0.890867270347223	-0.141384	absent
RHOA	-0.063955	0.80576920868095	-0.253699	absent
GFPT1	-0.064046	0.858831527894145	-0.183349	absent
CACYBP	-0.064131	0.880906159879221	-0.154398	absent
CRACR2A	-0.064352	0.771008809632953	-0.300528	absent
GET4	-0.064535	0.889518395345681	-0.143144	absent
OTUD5	-0.064889	0.790648456484225	-0.273987	absent
TAOK1	-0.06493	0.814453679270174	-0.2421	absent
ELMOD2	-0.064958	0.914603134990905	-0.110473	absent
PDS5B	-0.065082	0.864574562882029	-0.175801	absent
DDX1	-0.065176	0.898918258955048	-0.130884	absent
SLIRP	-0.065301	0.801082619003089	-0.259975	absent
SPAG5	-0.065344	0.803489850941936	-0.25675	absent
MAGED2	-0.065402	0.885407131307859	-0.148514	absent
GNAI3	-0.065518	0.853106723006009	-0.190883	absent
POMZP3	-0.065614	0.697757737502211	-0.40181	absent
U2AF2	-0.065665	0.83627278412323	-0.213112	absent
ACTN3	-0.065693	0.854911934222811	-0.188506	absent
DNAJC10	-0.0659	0.855446525542802	-0.187802	absent
MID1IP1	-0.065982	0.789528687371094	-0.275495	absent
DDX18	-0.066035	0.78242865869769	-0.285068	absent
MARCKS	-0.066345	0.872549091097534	-0.16534	absent
ATP5F1A	-0.066689	0.88143737448507	-0.153704	absent
TMEM115	-0.066703	0.850746335440772	-0.193994	absent
MYO9B	-0.06675	0.832107380926274	-0.21863	absent
SRPK1	-0.066806	0.692252201947201	-0.409594	absent
MRPL3	-0.067004	0.910504131200174	-0.115802	absent
HCFC1	-0.067028	0.829334637670295	-0.222307	absent
USP19	-0.067087	0.786501327587112	-0.279573	absent
CNN3	-0.067118	0.831827496721609	-0.219001	absent
ECI2	-0.06714	0.878250987208026	-0.157873	absent
MED24	-0.067264	0.887901476911291	-0.145256	absent
COPG1	-0.06738	0.840490933227383	-0.207531	absent
TCP11L1	-0.067511	0.862868731799476	-0.178042	absent
RNF19B	-0.067535	0.860677673048748	-0.180921	absent
WDR43	-0.068024	0.635664746246245	-0.491313	absent
FRMD4B	-0.068234	0.820315122390674	-0.234291	absent
CMAS	-0.068485	0.888301480741898	-0.144733	absent
PGAM5	-0.068702	0.899435461749061	-0.13021	absent
ORC3	-0.068813	0.883921567369276	-0.150456	absent
PTPA	-0.068836	0.873756352819419	-0.163758	absent
TRIM56	-0.0689	0.784457121574914	-0.28233	absent
LSM14B	-0.068928	0.809323988354729	-0.248947	absent
LRRC1	-0.068979	0.846684016225733	-0.199351	absent
CCAR2	-0.069137	0.771871274900376	-0.299358	absent
STIM2	-0.069145	0.857815893668235	-0.184685	absent
NOB1	-0.069174	0.845067910323027	-0.201484	absent
MOV10	-0.069273	0.845411219148703	-0.201031	absent
NDUFA9	-0.069299	0.878215139664273	-0.157919	absent
SUCO	-0.069503	0.800060824030477	-0.261344	absent
ZNF292	-0.069618	0.609335691525953	-0.530551	absent
EIF3CL	-0.069654	0.767441841055622	-0.305373	absent
ZKSCAN3	-0.069752	0.91035283283766	-0.115999	absent
ERCC3	-0.069884	0.81362367812204	-0.243207	absent
PDCD11	-0.070021	0.820140634805831	-0.234524	absent
CEP131	-0.070119	0.770136492638091	-0.301712	absent
MAPK1IP1L	-0.070174	0.918122904013377	-0.105901	absent
BICD2	-0.070231	0.858239284770776	-0.184128	absent
GCN1	-0.070365	0.877983925963056	-0.158222	absent
GAPVD1	-0.070675	0.841732103800438	-0.205891	absent
EIF5B	-0.070893	0.79833201401479	-0.263663	absent
HBS1L	-0.071083	0.741303664126119	-0.341128	absent
DENR	-0.071099	0.849778754963119	-0.195269	absent
NSD1	-0.071405	0.739662533705406	-0.343388	absent
TMEM209	-0.071461	0.85716758255777	-0.185537	absent
FNBP4	-0.071491	0.713493176426669	-0.379707	absent
CCT4	-0.071502	0.888154199549045	-0.144926	absent
CELF1	-0.071576	0.880620991437015	-0.154772	absent
DDX52	-0.071796	0.885310607503548	-0.14864	absent
PIGS	-0.071971	0.88874877332324	-0.144149	absent
DYNC1H1	-0.072038	0.8669217146549	-0.17272	absent
DDX19B	-0.072089	0.85252406792252	-0.191651	absent
GPS1	-0.072173	0.902630748807874	-0.126048	absent
RPL3	-0.072571	0.9004948569616	-0.12883	absent
DNM1L	-0.072603	0.884191652753005	-0.150103	absent
H3C13	-0.072864	0.884846461260512	-0.149247	absent
GLA	-0.072932	0.849979876600408	-0.195004	absent
DARS2	-0.072954	0.857490515461843	-0.185113	absent
COX7C	-0.073013	0.844831392063156	-0.201797	absent
HAUS6	-0.073057	0.859420955176542	-0.182574	absent
DTWD2	-0.073068	0.899406377593821	-0.130248	absent
RFX7	-0.073118	0.816659662453965	-0.239159	absent
WDR18	-0.073307	0.827770803315814	-0.224382	absent
KRT10	-0.073383	0.917392658762457	-0.106849	absent
KRT78	-0.073408	0.926266578260631	-0.09533	absent
RAD23A	-0.073445	0.85535786261553	-0.187919	absent
HNRNPL	-0.073565	0.851717642025303	-0.192714	absent
HMGN4	-0.073703	0.84852204791374	-0.196926	absent
SLK	-0.073704	0.830282687927922	-0.221049	absent
TUBAL3	-0.07372	0.895280431665759	-0.135626	absent
CTSS	-0.073834	0.867349437411473	-0.172159	absent
C19orf53	-0.074021	0.85633456837254	-0.186634	absent
PRKCD	-0.074065	0.890985356990025	-0.141229	absent
RANBP1	-0.074083	0.84934116584444	-0.195846	absent
ACTR1A	-0.074237	0.899758747617575	-0.129789	absent
SSR1	-0.07425	0.841545045077584	-0.206138	absent
TACC1	-0.074273	0.814347737835828	-0.242241	absent
UBE2K	-0.074438	0.901560754595814	-0.127441	absent
QSOX2	-0.074477	0.631588748848725	-0.497332	absent
AKAP11	-0.074498	0.886737460908774	-0.146776	absent
DENND1A	-0.07452	0.869296093588174	-0.169605	absent
MYL6B	-0.074522	0.888565258808153	-0.144389	absent
PYCR2	-0.074643	0.873414578677181	-0.164206	absent
TXLNA	-0.074746	0.667968922213159	-0.444263	absent
DLD	-0.074759	0.87157441006998	-0.166618	absent
EXO1	-0.074839	0.630605846241865	-0.498787	absent
ARHGAP17	-0.074892	0.748817559493521	-0.330802	absent
DHX30	-0.074907	0.865069863661823	-0.175151	absent
POGZ	-0.074946	0.386188605145002	-0.913537	absent
ENO1	-0.075	0.842255936385679	-0.205199	absent
TUBA3D	-0.075062	0.828292695078676	-0.223689	absent
RBMS2	-0.075067	0.702335245104903	-0.395359	absent
LUZP1	-0.075096	0.713956115144061	-0.37906	absent
INTS12	-0.075196	0.767718857279345	-0.304996	absent
VDAC1	-0.075259	0.901621366351171	-0.127362	absent
CDCA7L	-0.075382	0.70531984836683	-0.391162	absent
STMN3	-0.07539	0.890550213639808	-0.141797	absent
PDZD11	-0.075654	0.871135897021138	-0.167192	absent
EIF2A	-0.075796	0.764981641886607	-0.308719	absent
TBC1D9B	-0.075846	0.792721351385219	-0.271199	absent
RRBP1	-0.075944	0.802927375978078	-0.257503	absent
SALL2	-0.075949	0.744282570632147	-0.33703	absent
RPS6KA3	-0.075963	0.857487835728104	-0.185116	absent
PPP1R2B	-0.076079	0.83080146601513	-0.220361	absent
ATP5PO	-0.076131	0.859364295673995	-0.182648	absent
UBTD1	-0.076254	0.741420589495869	-0.340967	absent
RUNDC3B	-0.07637	0.868058530183005	-0.171228	absent
CEBPB	-0.076484	0.83486712455865	-0.214973	absent
PRKCSH	-0.076499	0.874576517251263	-0.162684	absent
ST13P4	-0.076586	0.761991312094006	-0.312792	absent
TRAK1	-0.076784	0.787923509061405	-0.277657	absent
PKP1	-0.076807	0.908532219281738	-0.118367	absent
SREK1	-0.076813	0.734972197191337	-0.34986	absent
MOSPD2	-0.077008	0.838214952127433	-0.210541	absent
PDE12	-0.077448	0.841846160455262	-0.20574	absent
XRN1	-0.077556	0.809983579877956	-0.248066	absent
TOMM22	-0.077593	0.777223118274622	-0.292106	absent
EIF3L	-0.077896	0.815546322819193	-0.240643	absent
MED12	-0.077896	0.79917625034532	-0.262531	absent
CNBP	-0.077932	0.865277029759536	-0.174879	absent
PLEKHD1	-0.078057	0.760244993405259	-0.315173	absent
PRKAA2	-0.078067	0.185955617457772	-1.439189	absent
TANK	-0.078084	0.686083333289962	-0.418349	absent
ATL2	-0.078167	0.82214049651933	-0.231863	absent
GCC2	-0.078216	0.821633713855187	-0.232537	absent
RBMS3	-0.07854	0.666324966925712	-0.44663	absent
SRP72	-0.07863	0.824872948467095	-0.228231	absent
PSMD1	-0.079021	0.774139710550834	-0.296282	absent
DTNA	-0.079115	0.75807200072243	-0.318138	absent
LRCH4	-0.079326	0.821612595410078	-0.232565	absent
TUBA3E	-0.07938	0.829674389293172	-0.221856	absent
TIPRL	-0.079421	0.917993188996169	-0.106069	absent
EPRS1	-0.079443	0.779017000496625	-0.289679	absent
TOR1AIP1	-0.079527	0.774089316964969	-0.29635	absent
SFXN1	-0.079653	0.888325740597211	-0.144702	absent
POLR2A	-0.079764	0.827408815291532	-0.224863	absent
MSN	-0.079971	0.83456226325414	-0.215377	absent
DIS3	-0.0801	0.909854468340275	-0.116647	absent
TUBA8	-0.080205	0.831983553432208	-0.218794	absent
ZNF646	-0.080239	0.697851399515635	-0.401678	absent
ADD2	-0.080332	0.844933232760286	-0.201662	absent
FAR1	-0.080702	0.863930198925446	-0.176648	absent
MICAL3	-0.080737	0.710586726007555	-0.383774	absent
RTCB	-0.080791	0.84173946942243	-0.205881	absent
MRPL4	-0.081084	0.887393482307807	-0.145919	absent
ANO10	-0.081397	0.826440296169488	-0.226149	absent
NUP155	-0.081489	0.865858210289306	-0.174116	absent
CANX	-0.08151	0.710516906604667	-0.383872	absent
LIMK1	-0.081512	0.812272040487948	-0.24501	absent
YBX3	-0.081535	0.859245403619386	-0.182804	absent
EIF4A1	-0.081666	0.870326602853801	-0.168254	absent
HSP90AB3P	-0.081694	0.849191351504019	-0.196044	absent
BBC3	-0.081843	0.771697695805138	-0.299593	absent
PPP1R8	-0.081889	0.616295058861707	-0.520096	absent
CAP1	-0.082422	0.787715685212738	-0.277937	absent
UTP15	-0.082451	0.852567567260191	-0.191594	absent
AFG3L2	-0.082573	0.764584042507421	-0.30926	absent
RACK1	-0.082774	0.847601744707091	-0.19814	absent
SUCLA2	-0.082879	0.657305785486118	-0.45967	absent
SH3GL3	-0.082932	0.847350783697276	-0.198471	absent
RABL6	-0.08319	0.822481645952298	-0.231409	absent
ATP9B	-0.083212	0.872475075016089	-0.165437	absent
P4HB	-0.083283	0.588194045759936	-0.562707	absent
DIPK2A	-0.083444	0.850691219327184	-0.194066	absent
DDX3Y	-0.083529	0.86567704551823	-0.174354	absent
GTPBP10	-0.083719	0.832838908290239	-0.21766	absent
ATP6V1H	-0.083899	0.7678878476622	-0.304767	absent
UQCRC2	-0.084259	0.840936832001907	-0.206942	absent
ECPAS	-0.084332	0.845420793648741	-0.201019	absent
ENO2	-0.084428	0.834795906003523	-0.215067	absent
VIM	-0.084537	0.885342455199078	-0.148599	absent
DLG4	-0.084568	0.675645437947872	-0.433242	absent
MTHFD1	-0.084664	0.866652941462976	-0.173073	absent
KRT1	-0.084852	0.901822796361389	-0.1271	absent
PRIM1	-0.084893	0.846952850155802	-0.198997	absent
PDHB	-0.08493	0.879176721527361	-0.156661	absent
LEMD2	-0.08544	0.776258892595307	-0.293411	absent
TENT4B	-0.085711	0.791215935274453	-0.273224	absent
SPAG9	-0.086072	0.83085466902193	-0.22029	absent
IPO4	-0.086088	0.858047946440675	-0.184379	absent
ENO3	-0.086089	0.827459379871319	-0.224795	absent
ALDOA	-0.086186	0.809540158935241	-0.248658	absent
MRPL22	-0.086206	0.879575907119336	-0.156139	absent
LIMD1	-0.086287	0.788500395290477	-0.276879	absent
MTG1	-0.086355	0.911491305913976	-0.114518	absent
PPP4R3B	-0.086588	0.65122542005814	-0.468508	absent
PMPCA	-0.086589	0.866471129169527	-0.173312	absent
TMEM131L	-0.086594	0.636514271333418	-0.490061	absent
HOOK1	-0.086693	0.733767013194689	-0.351525	absent
EIF4G2	-0.087096	0.781015251265213	-0.286977	absent
RPL14	-0.087334	0.88352712041774	-0.150971	absent
DLST	-0.087347	0.757161308590316	-0.319382	absent
VARS1	-0.087394	0.834692219052524	-0.215205	absent
WASF1	-0.08744	0.711181780729236	-0.382941	absent
ARFGAP3	-0.087542	0.546210407599645	-0.628521	absent
RAMAC	-0.08759	0.849207386870282	-0.196023	absent
TIMELESS	-0.087648	0.61468054426449	-0.522515	absent
IRF2BPL	-0.087692	0.605482612000281	-0.536366	absent
NMD3	-0.087732	0.849812655268656	-0.195224	absent
HOOK3	-0.087739	0.77726892276238	-0.292044	absent
TAF6L	-0.087846	0.790493213191935	-0.274196	absent
GNL3L	-0.087965	0.80638499221506	-0.252876	absent
CFAP20	-0.088118	0.864870246722409	-0.175413	absent
RAVER2	-0.088175	0.645433826603416	-0.476965	absent
MCAT	-0.088266	0.853361895478502	-0.190547	absent
EMC8	-0.0884	0.840703531172462	-0.20725	absent
RBM22	-0.088468	0.797523203154856	-0.264748	absent
NUP205	-0.088486	0.857291752955761	-0.185374	absent
CDC42BPA	-0.088525	0.7392284462532	-0.343987	absent
FLVCR1	-0.088572	0.706567996316992	-0.389409	absent
PSMD3	-0.088579	0.835746306815363	-0.213809	absent
MTHFD2	-0.088582	0.795485223095228	-0.267485	absent
GTF2IRD2	-0.088844	0.778292540885766	-0.290659	absent
GTF2IRD2B	-0.088844	0.778292540885766	-0.290659	absent
PRPF6	-0.088855	0.856096044878856	-0.186948	absent
FUBP3	-0.088865	0.813409948558406	-0.243492	absent
USP39	-0.088876	0.78618614660169	-0.279998	absent
YY1AP1	-0.088996	0.768737901645525	-0.303612	absent
TM9SF2	-0.089134	0.825941814893794	-0.226811	absent
NR2C2	-0.089158	0.845225423648075	-0.201276	absent
DLGAP5	-0.089302	0.617666043357153	-0.518043	absent
NAA35	-0.089361	0.803701192235335	-0.256467	absent
STOM	-0.089402	0.842135966327957	-0.205357	absent
ATP1A1	-0.089479	0.684254447030353	-0.420951	absent
MAPRE1	-0.089722	0.847760997210165	-0.19793	absent
RAB11FIP1	-0.089722	0.808939673828163	-0.24946	absent
RIC8A	-0.089803	0.827734156151382	-0.224431	absent
PDCD2	-0.090081	0.818693317194707	-0.23645	absent
PYCR1	-0.090328	0.809940855483181	-0.248123	absent
UQCRC1	-0.090407	0.891436038558906	-0.140641	absent
ELAC2	-0.090653	0.817158185338266	-0.238495	absent
PLOD1	-0.090713	0.831327656441258	-0.219663	absent
PRPF31	-0.090782	0.70905277619407	-0.385924	absent
CNP	-0.091094	0.846665115586907	-0.199376	absent
NINL	-0.091164	0.798340589398317	-0.263652	absent
PRPF8	-0.091165	0.882562350512364	-0.152233	absent
MRPL37	-0.091275	0.819814562066804	-0.234958	absent
TUBA1C	-0.091603	0.794568621594786	-0.268716	absent
PDCD6	-0.091657	0.830899267554852	-0.220231	absent
KAT8	-0.091713	0.478264814470158	-0.74176	absent
USP25	-0.091923	0.78279054972182	-0.28458	absent
RHOC	-0.091993	0.752508181170447	-0.325745	absent
RPN2	-0.092033	0.817724106871135	-0.237741	absent
RPL11	-0.092076	0.842588139099291	-0.20476	absent
TIMM44	-0.09217	0.712404796255296	-0.38123	absent
RASSF8	-0.09222	0.762971414659481	-0.311456	absent
SND1	-0.092224	0.770100772643052	-0.301761	absent
LMTK2	-0.09245	0.827516442392613	-0.22472	absent
SENP7	-0.092508	0.753217506871364	-0.324774	absent
PIPSL	-0.09268	0.800962129302139	-0.260136	absent
SLC25A1	-0.09279	0.849920913549228	-0.195082	absent
DNM1	-0.093091	0.823071544436918	-0.230625	absent
PDCD5	-0.093099	0.81496289977974	-0.241421	absent
CCDC85C	-0.093228	0.612688409325557	-0.525506	absent
PPP2R5C	-0.093232	0.838773720724299	-0.209802	absent
MRTO4	-0.093246	0.813996566356611	-0.242709	absent
